ItemCompraID,CompraID,IsqueiroID,Quantidade,PrecoUnitario,Desconto,DataCriacao,SubTotal
44167,36905,74,1,35.64,9.98,2025-07-29 19:51:11.231940,32.083128
44168,37699,68,1,52.97,6.08,2025-07-29 19:51:11.231940,49.749424
44169,9074,11,1,51.89,12.89,2025-07-29 19:51:11.231940,45.201379
44170,23699,17,1,69.41,13.31,2025-07-29 19:51:11.231940,60.171529
44171,47822,55,1,61.88,14.12,2025-07-29 19:51:11.231940,53.142544
44172,564,83,2,32.19,2.77,2025-07-29 19:51:11.231940,62.596674
44173,13044,70,1,11.5,4.01,2025-07-29 19:51:11.231940,11.03885
44174,38005,46,1,48.68,7.59,2025-07-29 19:51:11.231940,44.985188
44175,38318,29,2,45.38,3.55,2025-07-29 19:51:11.231940,87.53802
44176,44666,1,1,56.96,5.29,2025-07-29 19:51:11.231940,53.946816000000005
44177,24149,42,1,55.81,2.54,2025-07-29 19:51:11.231940,54.392426
44178,43023,23,1,95.18,1.39,2025-07-29 19:51:11.231940,93.856998
44179,46681,100,1,88.24,3.67,2025-07-29 19:51:11.231940,85.001592
44180,32229,63,3,93.79,18.88,2025-07-29 19:51:11.231940,228.24734400000003
44181,43144,18,1,70.13,8.12,2025-07-29 19:51:11.231940,64.435444
44182,39391,54,1,58.91,11.66,2025-07-29 19:51:11.231940,52.041093999999994
44183,43128,92,3,50.74,19.74,2025-07-29 19:51:11.231940,122.17177199999999
44184,33987,22,2,83.63,14.8,2025-07-29 19:51:11.231940,142.50552
44185,16467,74,2,98.41,6.06,2025-07-29 19:51:11.231940,184.892708
44186,47745,55,1,19.85,13.68,2025-07-29 19:51:11.231940,17.134520000000002
44187,17051,43,1,6.27,13.46,2025-07-29 19:51:11.231940,5.426057999999999
44188,8573,39,1,73.73,10.33,2025-07-29 19:51:11.231940,66.113691
44189,34549,87,2,11.81,12.75,2025-07-29 19:51:11.231940,20.60845
44190,44728,42,1,47.89,4.03,2025-07-29 19:51:11.231940,45.960033
44191,20388,56,1,89.95,12.98,2025-07-29 19:51:11.231940,78.27449
44192,22934,57,2,27.08,3.62,2025-07-29 19:51:11.231940,52.199408
44193,44133,89,1,20.7,1.86,2025-07-29 19:51:11.231940,20.314980000000002
44194,6919,72,1,97.02,7.92,2025-07-29 19:51:11.231940,89.336016
44195,16664,73,1,63.19,4.37,2025-07-29 19:51:11.231940,60.428597
44196,7170,18,1,34.05,6.01,2025-07-29 19:51:11.231940,32.003595
44197,34269,49,3,53.73,4.99,2025-07-29 19:51:11.231940,153.146619
44198,23579,76,4,39.1,13.26,2025-07-29 19:51:11.231940,135.66136
44199,44140,47,1,23.29,19.72,2025-07-29 19:51:11.231940,18.697211999999997
44200,35798,56,3,15.98,15.04,2025-07-29 19:51:11.231940,40.729824
44201,17209,70,1,16.24,14.02,2025-07-29 19:51:11.231940,13.963152
44202,35256,6,2,52.71,13.18,2025-07-29 19:51:11.231940,91.525644
44203,36636,21,1,78.67,6.91,2025-07-29 19:51:11.231940,73.23390300000001
44204,23455,87,1,82.53,12.09,2025-07-29 19:51:11.231940,72.552123
44205,43049,73,1,86.12,1.17,2025-07-29 19:51:11.231940,85.112396
44206,14792,75,1,73.83,2.4,2025-07-29 19:51:11.231940,72.05807999999999
44207,41855,96,1,45.66,15.38,2025-07-29 19:51:11.231940,38.637491999999995
44208,22389,25,3,73.51,14.98,2025-07-29 19:51:11.231940,187.494606
44209,38906,95,3,64.27,17.01,2025-07-29 19:51:11.231940,160.01301899999999
44210,1672,68,1,19.95,19.97,2025-07-29 19:51:11.231940,15.965985
44211,7128,69,3,27.03,10.35,2025-07-29 19:51:11.231940,72.697185
44212,29217,84,1,19.18,9.49,2025-07-29 19:51:11.231940,17.359818
44213,11629,89,2,64.18,12.16,2025-07-29 19:51:11.231940,112.751424
44214,24223,57,1,71.71,1.5,2025-07-29 19:51:11.231940,70.63435
44215,14190,100,1,21.06,16.66,2025-07-29 19:51:11.231940,17.551403999999998
44216,47148,41,1,35.28,11.36,2025-07-29 19:51:11.231940,31.272192
44217,7757,1,1,87.79,6.48,2025-07-29 19:51:11.231940,82.10120800000001
44218,17017,100,2,94.22,8.28,2025-07-29 19:51:11.231940,172.837168
44219,49308,14,3,77.61,15.32,2025-07-29 19:51:11.231940,197.16044399999998
44220,6225,46,1,23.08,1.83,2025-07-29 19:51:11.231940,22.657636
44221,18573,85,1,10.97,1.01,2025-07-29 19:51:11.231940,10.859203
44222,6096,48,1,23.71,8.77,2025-07-29 19:51:11.231940,21.630633
44223,5401,19,2,65.3,1.34,2025-07-29 19:51:11.231940,128.84996
44224,45452,92,1,92.63,0.58,2025-07-29 19:51:11.231940,92.09274599999999
44225,791,5,2,13.07,9.99,2025-07-29 19:51:11.231940,23.528614
44226,36866,96,1,29.25,11.55,2025-07-29 19:51:11.231940,25.871624999999998
44227,27962,42,1,28.32,3.64,2025-07-29 19:51:11.231940,27.289152
44228,14962,5,1,47.63,0.99,2025-07-29 19:51:11.231940,47.158463000000005
44229,42678,13,3,70.5,18.97,2025-07-29 19:51:11.231940,171.37845000000002
44230,13253,88,1,21.57,18.89,2025-07-29 19:51:11.231940,17.495427
44231,36609,36,1,40.31,13.86,2025-07-29 19:51:11.231940,34.723034
44232,11772,85,5,73.64,15.95,2025-07-29 19:51:11.231940,309.4721
44233,18288,56,2,17.88,13.24,2025-07-29 19:51:11.231940,31.025376
44234,199,19,3,72.28,18.66,2025-07-29 19:51:11.231940,176.377656
44235,11248,98,1,97.87,3.14,2025-07-29 19:51:11.231940,94.79688200000001
44236,49680,27,2,53.84,11.42,2025-07-29 19:51:11.231940,95.38294400000001
44237,7646,76,1,22.31,5.27,2025-07-29 19:51:11.231940,21.134263
44238,30518,10,2,68.82,16.52,2025-07-29 19:51:11.231940,114.90187199999998
44239,30235,36,1,22.12,2.7,2025-07-29 19:51:11.231940,21.52276
44240,38578,59,1,42.75,18.2,2025-07-29 19:51:11.231940,34.969500000000004
44241,40002,60,1,72.47,8.38,2025-07-29 19:51:11.231940,66.397014
44242,7272,5,1,18.97,16.79,2025-07-29 19:51:11.231940,15.784937000000001
44243,1864,25,1,57.14,15.53,2025-07-29 19:51:11.231940,48.266158000000004
44244,17043,24,2,83.8,8.07,2025-07-29 19:51:11.231940,154.07468
44245,2908,56,2,68.55,19.63,2025-07-29 19:51:11.231940,110.18727
44246,19614,94,1,37.45,17.98,2025-07-29 19:51:11.231940,30.716490000000004
44247,41706,60,4,35.75,19.98,2025-07-29 19:51:11.231940,114.4286
44248,35557,68,2,91.23,18.82,2025-07-29 19:51:11.231940,148.121028
44249,49165,69,2,77.63,9.61,2025-07-29 19:51:11.231940,140.339514
44250,18574,92,2,58.88,17.93,2025-07-29 19:51:11.231940,96.645632
44251,22598,70,1,17.97,14.53,2025-07-29 19:51:11.231940,15.358958999999999
44252,18615,7,1,87.03,8.76,2025-07-29 19:51:11.231940,79.406172
44253,3195,66,2,60.16,3.31,2025-07-29 19:51:11.231940,116.337408
44254,44697,98,2,49.06,10.55,2025-07-29 19:51:11.231940,87.76834
44255,3593,62,4,54.55,14.05,2025-07-29 19:51:11.231940,187.54289999999997
44256,12341,75,1,18.48,2.52,2025-07-29 19:51:11.231940,18.014304
44257,36934,62,2,97.45,8.11,2025-07-29 19:51:11.231940,179.09361
44258,34923,30,1,17.77,19.51,2025-07-29 19:51:11.231940,14.303073
44259,40012,10,1,91.66,4.91,2025-07-29 19:51:11.231940,87.159494
44260,34391,91,3,64.68,6.42,2025-07-29 19:51:11.231940,181.58263200000002
44261,28251,83,3,85.39,15.3,2025-07-29 19:51:11.231940,216.97599
44262,35709,94,3,24.82,12.58,2025-07-29 19:51:11.231940,65.092932
44263,9650,83,2,65.8,19.53,2025-07-29 19:51:11.231940,105.89851999999999
44264,68,80,2,69.91,7.84,2025-07-29 19:51:11.231940,128.85811199999998
44265,29902,39,1,16.39,1.26,2025-07-29 19:51:11.231940,16.183486000000002
44266,1749,39,1,85.26,19.48,2025-07-29 19:51:11.231940,68.651352
44267,29978,51,1,99.77,19.35,2025-07-29 19:51:11.231940,80.464505
44268,10373,4,3,42.92,9.77,2025-07-29 19:51:11.231940,116.18014799999999
44269,37049,24,3,63.14,2.65,2025-07-29 19:51:11.231940,184.40037
44270,38422,41,1,91.16,19.52,2025-07-29 19:51:11.231940,73.365568
44271,42860,2,3,37.63,7.13,2025-07-29 19:51:11.231940,104.84094300000001
44272,31322,15,1,48.01,19.99,2025-07-29 19:51:11.231940,38.412801
44273,38702,51,1,79.45,0.89,2025-07-29 19:51:11.231940,78.742895
44274,17914,77,3,26.72,15.25,2025-07-29 19:51:11.231940,67.9356
44275,27258,83,2,13.97,13.08,2025-07-29 19:51:11.231940,24.285448
44276,36337,28,2,38.1,14.38,2025-07-29 19:51:11.231940,65.24244
44277,47209,24,3,74.47,19.23,2025-07-29 19:51:11.231940,180.44825699999998
44278,14163,59,3,29.57,17.26,2025-07-29 19:51:11.231940,73.39865400000001
44279,35281,85,2,34.7,5.13,2025-07-29 19:51:11.231940,65.83978
44280,37319,5,2,99.18,15.75,2025-07-29 19:51:11.231940,167.1183
44281,7893,46,1,72.27,8.45,2025-07-29 19:51:11.231940,66.163185
44282,30720,45,2,50.61,19.81,2025-07-29 19:51:11.231940,81.168318
44283,34153,44,1,72.58,11.86,2025-07-29 19:51:11.231940,63.97201199999999
44284,37153,1,1,46.07,17.79,2025-07-29 19:51:11.231940,37.874147
44285,42374,19,1,39.26,0.35,2025-07-29 19:51:11.231940,39.12259
44286,29515,54,1,67.91,15.7,2025-07-29 19:51:11.231940,57.248129999999996
44287,5716,93,4,32.78,16.45,2025-07-29 19:51:11.231940,109.55076000000001
44288,16239,32,1,56.73,4.56,2025-07-29 19:51:11.231940,54.143111999999995
44289,21737,23,1,19.04,6.51,2025-07-29 19:51:11.231940,17.800496
44290,2183,61,2,78.79,3.68,2025-07-29 19:51:11.231940,151.78105600000004
44291,16730,51,1,64.57,19.41,2025-07-29 19:51:11.231940,52.036963
44292,45214,93,1,91.79,1.89,2025-07-29 19:51:11.231940,90.055169
44293,25143,87,2,39.64,15.9,2025-07-29 19:51:11.231940,66.67448
44294,7301,40,1,41.76,17.3,2025-07-29 19:51:11.231940,34.53552
44295,49297,7,2,75.95,18.11,2025-07-29 19:51:11.231940,124.39091
44296,33186,55,1,34.5,3.91,2025-07-29 19:51:11.231940,33.15105
44297,8752,3,1,9.93,9.51,2025-07-29 19:51:11.231940,8.985657
44298,10750,1,1,86.28,15.11,2025-07-29 19:51:11.231940,73.243092
44299,45087,88,2,28.31,18.76,2025-07-29 19:51:11.231940,45.998087999999996
44300,44931,51,1,60.08,1.77,2025-07-29 19:51:11.231940,59.016583999999995
44301,7891,90,1,85.9,7.07,2025-07-29 19:51:11.231940,79.82687
44302,45078,50,2,9.19,5.03,2025-07-29 19:51:11.231940,17.455486
44303,25285,19,1,12.15,0.99,2025-07-29 19:51:11.231940,12.029715
44304,1246,19,3,45.6,16.78,2025-07-29 19:51:11.231940,113.84496000000001
44305,32459,79,2,88.63,11.05,2025-07-29 19:51:11.231940,157.67276999999999
44306,20217,60,1,80.86,8.42,2025-07-29 19:51:11.231940,74.051588
44307,1858,22,1,95.19,12.71,2025-07-29 19:51:11.231940,83.091351
44308,39600,73,2,96.11,7.81,2025-07-29 19:51:11.231940,177.207618
44309,20532,54,2,73.84,17.31,2025-07-29 19:51:11.231940,122.116592
44310,29618,88,1,61.51,8.07,2025-07-29 19:51:11.231940,56.546143
44311,34525,76,3,48.59,8.1,2025-07-29 19:51:11.231940,133.96263000000002
44312,28111,23,1,63.87,10.46,2025-07-29 19:51:11.231940,57.189198
44313,46719,17,1,24.6,8.86,2025-07-29 19:51:11.231940,22.42044
44314,43018,98,1,8.26,16.52,2025-07-29 19:51:11.231940,6.895448
44315,4603,77,1,93.49,12.67,2025-07-29 19:51:11.231940,81.64481699999999
44316,40444,12,4,28.07,10.87,2025-07-29 19:51:11.231940,100.075164
44317,15986,31,2,84.45,4.8,2025-07-29 19:51:11.231940,160.7928
44318,10597,87,2,86.16,0.25,2025-07-29 19:51:11.231940,171.8892
44319,15841,91,1,85.77,17.32,2025-07-29 19:51:11.231940,70.914636
44320,31000,78,3,45.98,18.93,2025-07-29 19:51:11.231940,111.827958
44321,19648,76,1,58.69,11.1,2025-07-29 19:51:11.231940,52.17541
44322,14382,83,1,64.01,0.72,2025-07-29 19:51:11.231940,63.549128
44323,10756,4,3,92.82,15.29,2025-07-29 19:51:11.231940,235.88346599999997
44324,29063,48,2,97.72,1.73,2025-07-29 19:51:11.231940,192.058888
44325,29466,30,1,85.67,11.13,2025-07-29 19:51:11.231940,76.134929
44326,8233,79,1,85.92,9.14,2025-07-29 19:51:11.231940,78.066912
44327,28957,79,3,97.48,3.96,2025-07-29 19:51:11.231940,280.859376
44328,26288,100,3,36.86,4.6,2025-07-29 19:51:11.231940,105.49332
44329,31080,15,1,18.89,12.09,2025-07-29 19:51:11.231940,16.606199
44330,48998,17,5,10.33,17.24,2025-07-29 19:51:11.231940,42.74554
44331,24344,4,1,93.58,11.16,2025-07-29 19:51:11.231940,83.136472
44332,13283,67,1,91.62,19.49,2025-07-29 19:51:11.231940,73.76326200000001
44333,37956,98,3,33.95,12.07,2025-07-29 19:51:11.231940,89.55670500000001
44334,10380,35,1,35.73,14.38,2025-07-29 19:51:11.231940,30.592025999999997
44335,4168,90,3,7.21,9.46,2025-07-29 19:51:11.231940,19.583802
44336,42901,11,2,8.58,14.67,2025-07-29 19:51:11.231940,14.642627999999998
44337,12467,16,2,19.17,10.71,2025-07-29 19:51:11.231940,34.233786
44338,25129,49,1,61.88,1.4,2025-07-29 19:51:11.231940,61.01368
44339,2957,45,1,76.91,2.75,2025-07-29 19:51:11.231940,74.794975
44340,2475,82,2,11.99,2.8,2025-07-29 19:51:11.231940,23.30856
44341,22075,22,1,83.95,18.31,2025-07-29 19:51:11.231940,68.578755
44342,9995,42,5,90.42,11.54,2025-07-29 19:51:11.231940,399.92766000000006
44343,32806,23,1,78.97,3.02,2025-07-29 19:51:11.231940,76.585106
44344,17106,11,2,51.26,17.15,2025-07-29 19:51:11.231940,84.93782
44345,22552,85,1,31.22,14.18,2025-07-29 19:51:11.231940,26.793003999999996
44346,27033,55,1,71.3,11.82,2025-07-29 19:51:11.231940,62.87234
44347,31699,100,2,42.39,12.83,2025-07-29 19:51:11.231940,73.902726
44348,47530,49,1,42.44,15.28,2025-07-29 19:51:11.231940,35.95516799999999
44349,19651,95,1,29.29,0.23,2025-07-29 19:51:11.231940,29.222633
44350,47740,35,2,38.62,17.38,2025-07-29 19:51:11.231940,63.815688
44351,36051,51,1,86.69,7.59,2025-07-29 19:51:11.231940,80.110229
44352,6899,92,1,12.57,10.94,2025-07-29 19:51:11.231940,11.194842000000001
44353,37094,31,1,14.98,6.64,2025-07-29 19:51:11.231940,13.985328
44354,7828,15,1,62.08,16.09,2025-07-29 19:51:11.231940,52.091328
44355,25217,71,2,66.79,18.96,2025-07-29 19:51:11.231940,108.25323200000001
44356,38297,40,1,61.49,5.61,2025-07-29 19:51:11.231940,58.040411
44357,49755,74,1,24.79,7.85,2025-07-29 19:51:11.231940,22.843985
44358,33473,50,3,64.57,1.18,2025-07-29 19:51:11.231940,191.424222
44359,14800,34,1,22.68,8.07,2025-07-29 19:51:11.231940,20.849724
44360,34449,63,3,87.62,16.01,2025-07-29 19:51:11.231940,220.776114
44361,147,7,1,80.6,3.94,2025-07-29 19:51:11.231940,77.42436
44362,37599,11,3,58.71,12.69,2025-07-29 19:51:11.231940,153.779103
44363,14009,40,1,19.44,1.73,2025-07-29 19:51:11.231940,19.103688000000002
44364,27873,25,1,82.43,3.68,2025-07-29 19:51:11.231940,79.39657600000001
44365,15680,42,1,98.0,9.85,2025-07-29 19:51:11.231940,88.347
44366,42068,78,2,79.75,19.66,2025-07-29 19:51:11.231940,128.1423
44367,8545,44,2,78.72,1.32,2025-07-29 19:51:11.231940,155.361792
44368,10865,86,1,51.0,9.2,2025-07-29 19:51:11.231940,46.308
44369,3739,35,1,13.53,17.7,2025-07-29 19:51:11.231940,11.13519
44370,17986,75,1,24.32,2.03,2025-07-29 19:51:11.231940,23.826304
44371,4079,81,1,85.57,12.53,2025-07-29 19:51:11.231940,74.848079
44372,3758,93,3,20.45,6.7,2025-07-29 19:51:11.231940,57.23955
44373,35185,14,1,44.32,1.73,2025-07-29 19:51:11.231940,43.553264
44374,7790,98,4,26.8,4.69,2025-07-29 19:51:11.231940,102.17232
44375,29443,84,1,82.8,18.6,2025-07-29 19:51:11.231940,67.3992
44376,25007,88,3,28.86,15.99,2025-07-29 19:51:11.231940,72.735858
44377,35317,11,1,45.35,17.11,2025-07-29 19:51:11.231940,37.590615
44378,8474,35,1,13.3,1.19,2025-07-29 19:51:11.231940,13.14173
44379,40446,70,1,76.55,10.96,2025-07-29 19:51:11.231940,68.16011999999999
44380,7750,43,1,19.74,0.53,2025-07-29 19:51:11.231940,19.635378
44381,8386,20,2,96.71,12.15,2025-07-29 19:51:11.231940,169.91947
44382,13870,65,2,58.23,16.0,2025-07-29 19:51:11.231940,97.82639999999999
44383,47397,52,1,74.69,13.25,2025-07-29 19:51:11.231940,64.79357499999999
44384,47651,7,1,82.37,16.0,2025-07-29 19:51:11.231940,69.1908
44385,39549,91,3,7.19,6.01,2025-07-29 19:51:11.231940,20.273643
44386,16440,27,2,48.2,6.29,2025-07-29 19:51:11.231940,90.33644000000001
44387,23762,46,1,41.44,11.14,2025-07-29 19:51:11.231940,36.823584000000004
44388,4718,81,3,58.86,0.03,2025-07-29 19:51:11.231940,176.52702599999998
44389,49523,61,1,28.61,3.08,2025-07-29 19:51:11.231940,27.728811999999998
44390,24949,9,1,37.12,3.55,2025-07-29 19:51:11.231940,35.80224
44391,17308,34,1,27.73,18.07,2025-07-29 19:51:11.231940,22.719189
44392,27857,46,1,70.76,14.1,2025-07-29 19:51:11.231940,60.78284
44393,4704,38,1,34.24,1.0,2025-07-29 19:51:11.231940,33.897600000000004
44394,13205,73,1,21.94,18.07,2025-07-29 19:51:11.231940,17.975442
44395,44539,97,1,83.37,10.36,2025-07-29 19:51:11.231940,74.732868
44396,1775,69,2,87.59,1.83,2025-07-29 19:51:11.231940,171.974206
44397,15283,94,2,93.02,6.56,2025-07-29 19:51:11.231940,173.83577599999998
44398,8262,79,1,82.8,16.01,2025-07-29 19:51:11.231940,69.54372
44399,24812,7,2,78.23,1.47,2025-07-29 19:51:11.231940,154.16003800000001
44400,40594,45,1,6.71,19.3,2025-07-29 19:51:11.231940,5.414969999999999
44401,44633,78,2,53.21,13.46,2025-07-29 19:51:11.231940,92.095868
44402,44223,51,1,5.92,3.69,2025-07-29 19:51:11.231940,5.7015519999999995
44403,30345,62,3,42.41,9.03,2025-07-29 19:51:11.231940,115.74113099999998
44404,18239,99,3,72.96,8.8,2025-07-29 19:51:11.231940,199.61856
44405,41878,7,1,10.28,16.94,2025-07-29 19:51:11.231940,8.538568
44406,7662,52,1,20.18,9.04,2025-07-29 19:51:11.231940,18.355728
44407,20402,37,1,78.16,9.46,2025-07-29 19:51:11.231940,70.766064
44408,46526,5,5,23.32,18.28,2025-07-29 19:51:11.231940,95.28551999999999
44409,31141,69,1,46.05,10.44,2025-07-29 19:51:11.231940,41.24238
44410,27798,92,3,81.19,12.36,2025-07-29 19:51:11.231940,213.46474800000001
44411,35672,33,2,32.96,13.27,2025-07-29 19:51:11.231940,57.172416
44412,34845,46,1,67.86,19.13,2025-07-29 19:51:11.231940,54.878381999999995
44413,19953,38,1,83.5,0.71,2025-07-29 19:51:11.231940,82.90715
44414,28053,53,1,14.31,12.33,2025-07-29 19:51:11.231940,12.545577000000002
44415,33367,79,3,29.67,15.33,2025-07-29 19:51:11.231940,75.364767
44416,28620,79,1,39.13,14.28,2025-07-29 19:51:11.231940,33.542236
44417,30324,9,3,97.33,18.13,2025-07-29 19:51:11.231940,239.052213
44418,22527,76,2,8.69,15.0,2025-07-29 19:51:11.231940,14.772999999999998
44419,41751,88,3,28.7,3.09,2025-07-29 19:51:11.231940,83.43950999999998
44420,34018,69,1,87.0,7.06,2025-07-29 19:51:11.231940,80.8578
44421,10166,86,2,70.31,10.77,2025-07-29 19:51:11.231940,125.475226
44422,20063,35,1,14.78,11.8,2025-07-29 19:51:11.231940,13.03596
44423,36815,18,1,26.86,19.3,2025-07-29 19:51:11.231940,21.676019999999998
44424,2014,32,1,15.19,3.7,2025-07-29 19:51:11.231940,14.62797
44425,30316,79,1,38.96,5.28,2025-07-29 19:51:11.231940,36.902912
44426,24047,95,1,13.88,2.6,2025-07-29 19:51:11.231940,13.519120000000001
44427,14046,77,1,13.4,3.06,2025-07-29 19:51:11.231940,12.989960000000002
44428,21122,97,2,40.94,0.26,2025-07-29 19:51:11.231940,81.66711199999999
44429,24147,81,2,52.85,17.75,2025-07-29 19:51:11.231940,86.93825
44430,21307,22,3,45.18,4.84,2025-07-29 19:51:11.231940,128.979864
44431,22999,2,1,48.59,9.67,2025-07-29 19:51:11.231940,43.891347
44432,42177,83,1,82.47,19.33,2025-07-29 19:51:11.231940,66.528549
44433,46318,18,2,62.01,4.3,2025-07-29 19:51:11.231940,118.68713999999999
44434,3992,91,2,21.88,14.81,2025-07-29 19:51:11.231940,37.279143999999995
44435,27599,65,1,62.63,7.99,2025-07-29 19:51:11.231940,57.625863
44436,756,5,1,39.3,11.94,2025-07-29 19:51:11.231940,34.60758
44437,26365,9,1,24.05,18.95,2025-07-29 19:51:11.231940,19.492525
44438,46619,55,1,64.56,15.65,2025-07-29 19:51:11.231940,54.456360000000004
44439,19463,48,1,44.46,4.84,2025-07-29 19:51:11.231940,42.308136
44440,9089,26,2,54.56,12.95,2025-07-29 19:51:11.231940,94.98896
44441,19539,40,1,9.73,14.89,2025-07-29 19:51:11.231940,8.281203
44442,44563,66,1,20.45,15.53,2025-07-29 19:51:11.231940,17.274115
44443,21984,61,1,51.94,12.94,2025-07-29 19:51:11.231940,45.218964
44444,42186,19,1,87.38,1.59,2025-07-29 19:51:11.231940,85.990658
44445,12676,66,1,45.3,0.74,2025-07-29 19:51:11.231940,44.96478
44446,28649,47,2,98.65,7.93,2025-07-29 19:51:11.231940,181.65411
44447,42005,97,1,52.59,9.89,2025-07-29 19:51:11.231940,47.388849
44448,30500,31,2,9.93,8.6,2025-07-29 19:51:11.231940,18.15204
44449,24259,28,2,59.22,18.49,2025-07-29 19:51:11.231940,96.54044400000001
44450,44969,12,1,70.0,12.13,2025-07-29 19:51:11.231940,61.509
44451,12891,11,5,88.27,10.4,2025-07-29 19:51:11.231940,395.4496
44452,42289,76,1,56.55,6.3,2025-07-29 19:51:11.231940,52.98735
44453,26761,67,1,36.73,14.52,2025-07-29 19:51:11.231940,31.396803999999996
44454,34908,95,1,16.81,3.15,2025-07-29 19:51:11.231940,16.280485
44455,23473,38,3,53.28,5.02,2025-07-29 19:51:11.231940,151.816032
44456,13536,36,3,38.66,16.38,2025-07-29 19:51:11.231940,96.98247599999999
44457,41493,91,1,57.67,8.97,2025-07-29 19:51:11.231940,52.497001000000004
44458,10809,99,1,15.62,9.22,2025-07-29 19:51:11.231940,14.179835999999998
44459,24146,66,2,79.6,7.38,2025-07-29 19:51:11.231940,147.45104
44460,23746,60,1,88.88,7.88,2025-07-29 19:51:11.231940,81.876256
44461,33129,44,1,35.59,11.26,2025-07-29 19:51:11.231940,31.582566000000003
44462,7837,85,5,48.92,0.25,2025-07-29 19:51:11.231940,243.98850000000004
44463,18976,47,2,59.82,15.78,2025-07-29 19:51:11.231940,100.76080800000001
44464,47758,29,1,47.62,16.96,2025-07-29 19:51:11.231940,39.543648
44465,38663,16,1,55.4,6.74,2025-07-29 19:51:11.231940,51.666039999999995
44466,37829,77,2,40.29,6.56,2025-07-29 19:51:11.231940,75.293952
44467,24765,19,1,11.34,9.57,2025-07-29 19:51:11.231940,10.254762
44468,3074,18,2,74.62,16.72,2025-07-29 19:51:11.231940,124.28707200000001
44469,13695,51,1,32.93,1.02,2025-07-29 19:51:11.231940,32.594114
44470,48994,67,2,11.36,18.04,2025-07-29 19:51:11.231940,18.621312
44471,33173,74,1,7.46,0.64,2025-07-29 19:51:11.231940,7.412256
44472,8084,97,1,31.68,15.55,2025-07-29 19:51:11.231940,26.75376
44473,28266,2,1,96.72,0.16,2025-07-29 19:51:11.231940,96.565248
44474,27367,91,4,34.12,3.61,2025-07-29 19:51:11.231940,131.553072
44475,29745,52,1,71.53,7.93,2025-07-29 19:51:11.231940,65.857671
44476,7925,32,1,59.9,16.75,2025-07-29 19:51:11.231940,49.86675
44477,27499,62,2,64.3,14.26,2025-07-29 19:51:11.231940,110.26163999999999
44478,2045,32,1,44.5,2.97,2025-07-29 19:51:11.231940,43.17835
44479,16298,93,4,5.43,19.24,2025-07-29 19:51:11.231940,17.541072
44480,25417,53,1,27.84,5.02,2025-07-29 19:51:11.231940,26.442432
44481,45855,66,1,48.34,1.46,2025-07-29 19:51:11.231940,47.63423600000001
44482,36247,75,2,42.51,14.3,2025-07-29 19:51:11.231940,72.86214
44483,46629,95,2,34.82,12.58,2025-07-29 19:51:11.231940,60.879287999999995
44484,40240,94,1,70.19,5.89,2025-07-29 19:51:11.231940,66.055809
44485,12434,8,3,17.91,2.71,2025-07-29 19:51:11.231940,52.273917000000004
44486,5232,26,3,46.57,6.89,2025-07-29 19:51:11.231940,130.08398100000002
44487,26569,39,1,43.02,5.39,2025-07-29 19:51:11.231940,40.70122200000001
44488,38686,89,1,81.62,3.15,2025-07-29 19:51:11.231940,79.04897000000001
44489,34459,13,2,9.68,13.66,2025-07-29 19:51:11.231940,16.715424
44490,15484,49,2,52.97,11.42,2025-07-29 19:51:11.231940,93.841652
44491,47650,77,1,90.2,18.8,2025-07-29 19:51:11.231940,73.2424
44492,36213,79,1,11.29,15.02,2025-07-29 19:51:11.231940,9.594242
44493,7457,97,2,35.23,17.11,2025-07-29 19:51:11.231940,58.40429399999999
44494,10973,79,1,30.37,17.65,2025-07-29 19:51:11.231940,25.009695
44495,21128,23,1,95.74,7.57,2025-07-29 19:51:11.231940,88.492482
44496,38744,60,3,71.68,3.11,2025-07-29 19:51:11.231940,208.352256
44497,12303,11,2,33.06,0.22,2025-07-29 19:51:11.231940,65.974536
44498,45012,23,5,9.5,10.93,2025-07-29 19:51:11.231940,42.30825
44499,272,27,2,22.11,0.68,2025-07-29 19:51:11.231940,43.919304
44500,25441,72,2,99.58,17.58,2025-07-29 19:51:11.231940,164.147672
44501,15444,10,2,23.67,2.92,2025-07-29 19:51:11.231940,45.957672
44502,2590,18,3,24.7,14.86,2025-07-29 19:51:11.231940,63.08874
44503,46425,84,1,38.4,15.78,2025-07-29 19:51:11.231940,32.34048
44504,8231,59,4,49.36,3.76,2025-07-29 19:51:11.231940,190.016256
44505,852,95,5,59.06,8.34,2025-07-29 19:51:11.231940,270.67198
44506,15695,75,2,58.07,2.17,2025-07-29 19:51:11.231940,113.619762
44507,18688,65,2,69.14,14.1,2025-07-29 19:51:11.231940,118.78252
44508,36824,19,1,75.86,16.43,2025-07-29 19:51:11.231940,63.396202
44509,5558,3,1,76.02,7.92,2025-07-29 19:51:11.231940,69.999216
44510,12262,36,1,21.31,18.54,2025-07-29 19:51:11.231940,17.359126
44511,9580,51,1,68.05,3.8,2025-07-29 19:51:11.231940,65.4641
44512,12957,51,1,19.62,16.63,2025-07-29 19:51:11.231940,16.357194
44513,2464,21,1,55.76,18.17,2025-07-29 19:51:11.231940,45.628408
44514,14153,19,1,73.97,16.2,2025-07-29 19:51:11.231940,61.98686
44515,30609,30,2,5.33,12.63,2025-07-29 19:51:11.231940,9.313642
