HistoricoID,IsqueiroUsuarioID,LocalID,DataHoraRegistro,TipoEvento,Latitude,Longitude,Descricao,ConfiabilidadeLocalizacao,DataCriacao
17699,44077,155,2024-04-06 23:04:33.560238,Perdido,-23.400234292265395,-46.72665396881012,Officia rem quidem. Libero at consequatur aliquam omnis distinctio quam. Odio necessitatibus consectetur eaque repudiandae placeat. Qui fugit possimus voluptate error nemo.,0.28,2025-07-29 19:52:08.798653
17700,26671,980,2024-02-26 05:20:35.509185,Movido,-23.60743755035418,-46.78765285062644,"Iure pariatur fugiat. Alias ipsam animi in.
Voluptas placeat impedit provident saepe commodi repellendus. Assumenda rem voluptas saepe. Quaerat odio minima.",0.67,2025-07-29 19:52:08.798653
17701,18194,707,2025-03-31 21:09:07.091405,Guardado,-23.559796510002876,-46.799815289453235,"Neque neque possimus architecto. Hic facere quas impedit ipsam voluptate tempora.
Soluta nemo ducimus libero deserunt exercitationem vitae. Asperiores minus est vel debitis temporibus.",0.7,2025-07-29 19:52:08.798653
17702,50769,170,2025-05-21 19:24:46.398102,Perdido,-23.4134383647625,-46.568155751221965,"Labore dolore temporibus quas explicabo assumenda sunt. Laboriosam hic magnam.
Laborum explicabo similique officia velit. Dicta labore provident magnam cum.",0.16,2025-07-29 19:52:08.798653
17703,40503,310,2025-05-26 05:07:26.459813,Encontrado,-23.50523528318616,-46.776687210321974,"Omnis dolorem recusandae.
Nisi deleniti accusamus voluptates ullam corrupti. Laborum id accusantium reprehenderit.
Officiis nihil neque qui. Vitae explicabo dolorem modi illo debitis ut.",0.29,2025-07-29 19:52:08.798653
17704,20368,741,2025-04-26 17:35:59.406098,Encontrado,-23.451778221153557,-46.78469246966469,"Voluptates nobis voluptas maxime omnis. Error doloribus maiores labore. Optio deserunt iusto aspernatur.
Delectus praesentium quasi illum quasi ut. Quo quas nemo accusamus cum aliquam eos.",0.6,2025-07-29 19:52:08.798653
17705,519,700,2024-10-13 00:36:27.884655,Movido,-23.43022807284112,-46.75389862723663,Rem esse ullam quis voluptas veritatis. Quidem minus assumenda ut consectetur numquam. Consequatur enim aperiam sint vel eaque.,0.93,2025-07-29 19:52:08.798653
17706,50030,251,2023-10-27 04:34:55.650939,Perdido,-23.613940571193307,-46.67728378249112,"Expedita quibusdam quisquam vero aut reiciendis. Repellat perspiciatis quos quas.
Nisi culpa nam soluta expedita.",1.0,2025-07-29 19:52:08.798653
17707,31882,673,2024-12-31 16:04:07.085960,Movido,-23.43530322204578,-46.53566765685126,"Dolorum adipisci corrupti fugit animi hic. Voluptate modi laborum.
Quisquam error modi aut dolore non. Nesciunt nemo pariatur. Rerum illum sequi aut eveniet.",0.08,2025-07-29 19:52:08.798653
17708,52940,193,2025-01-18 15:31:18.436576,Perdido,-23.4484660422786,-46.656509653530165,Corporis in rem ullam architecto laboriosam. Fuga repudiandae tenetur esse earum neque placeat. Porro sint sunt consequatur recusandae repellendus quo.,0.63,2025-07-29 19:52:08.798653
17709,20326,564,2023-12-30 12:48:43.872089,Perdido,-23.516492492470558,-46.76989951052645,Harum nisi laudantium facilis asperiores accusamus dignissimos assumenda. Mollitia occaecati tempore incidunt. Architecto harum ab nemo exercitationem nisi.,0.76,2025-07-29 19:52:08.798653
17710,46532,880,2024-04-28 01:56:17.528807,Movido,-23.525621302644375,-46.71694727367646,At veniam quidem corrupti a laboriosam excepturi. Alias pariatur illum esse repellendus aliquam quasi.,0.62,2025-07-29 19:52:08.798653
17711,40919,653,2023-11-27 19:15:46.462654,Encontrado,-23.59088369258974,-46.69450053798394,"Beatae laborum omnis iste quis a. Ex quibusdam non soluta impedit. Officiis hic earum.
Dolorem enim saepe. Inventore iste mollitia rem voluptatem.",0.37,2025-07-29 19:52:08.798653
17712,50759,697,2024-06-14 23:38:26.353742,Guardado,-23.450928847173444,-46.771171678722766,Odio voluptatem qui tenetur dicta. Officiis non iste laudantium.,0.18,2025-07-29 19:52:08.798653
17713,32303,451,2023-12-07 05:02:32.517824,Movido,-23.556853159426307,-46.59178577264015,Nesciunt repudiandae nobis soluta quae harum blanditiis. Quam maxime reiciendis rem culpa sapiente at. Consectetur reiciendis asperiores dolore eum.,0.94,2025-07-29 19:52:08.798653
17714,31999,725,2025-05-04 07:57:13.351871,Guardado,-23.445365653137703,-46.75208455867533,"Aut eum modi omnis. Error ipsam tenetur minus accusamus laudantium.
Dolore veniam ratione tempore. Quod nesciunt libero blanditiis repellendus.",0.57,2025-07-29 19:52:08.798653
17715,54774,869,2024-09-10 20:25:17.466991,Movido,-23.64695407781503,-46.52417149999538,Est quidem voluptatibus. Dolorum quidem ex aliquid voluptas.,0.88,2025-07-29 19:52:08.798653
17716,991,990,2024-12-18 02:33:54.967867,Perdido,-23.512284890949683,-46.74569668588166,Reiciendis similique cumque iure voluptatum. Asperiores temporibus ab itaque aspernatur corporis porro. Ea officiis quas eligendi expedita temporibus.,0.85,2025-07-29 19:52:08.798653
17717,54665,221,2023-12-08 11:49:39.247063,Movido,-23.60188356065147,-46.68417085618087,Sapiente cumque veniam fugiat fuga. Consequuntur impedit sapiente cumque beatae aliquid iusto. Perferendis ipsum recusandae excepturi cumque dignissimos inventore.,0.74,2025-07-29 19:52:08.798653
17718,40050,985,2023-10-11 21:25:58.177335,Guardado,-23.506386725204198,-46.64942868909504,Doloribus quos odit exercitationem beatae nihil provident. Accusamus ab autem debitis assumenda. Illo hic enim voluptas tempore ullam.,0.29,2025-07-29 19:52:08.798653
17719,49997,373,2023-10-19 07:42:54.564438,Guardado,-23.496015390864635,-46.710315826215336,Amet qui facilis sequi nesciunt voluptatem. Quos corrupti deserunt corrupti libero ducimus quos deserunt.,0.12,2025-07-29 19:52:08.798653
17720,3058,600,2024-06-27 23:38:40.530459,Guardado,-23.600194159065484,-46.64548368193505,"Accusantium placeat aspernatur. Consequatur facilis exercitationem eaque doloremque.
Dolor minus tempora excepturi. Accusamus sit quos a nam. Ipsum voluptatum molestiae aspernatur possimus ex nisi.",0.28,2025-07-29 19:52:08.798653
17721,28545,261,2025-07-02 04:39:38.745692,Movido,-23.516391375767377,-46.59470155357287,Laboriosam vitae debitis mollitia nostrum voluptates. At pariatur earum expedita ratione.,0.88,2025-07-29 19:52:08.798653
17722,46492,550,2024-02-04 19:49:43.691303,Perdido,-23.513300973306592,-46.743332875976336,"Alias perspiciatis dolorem numquam vero saepe.
Exercitationem distinctio aliquam doloremque necessitatibus iusto nesciunt esse. Voluptatem cum nostrum in. Voluptate itaque ipsam cumque mollitia.",0.92,2025-07-29 19:52:08.798653
17723,2612,189,2025-04-25 13:00:41.946836,Encontrado,-23.46945023256698,-46.538757947545456,Et voluptates cumque dolor. Velit dignissimos eaque. Necessitatibus quae ea suscipit consequatur.,0.55,2025-07-29 19:52:08.798653
17724,36395,124,2024-01-22 22:51:12.220524,Encontrado,-23.665169373650542,-46.75316550200329,"Nulla corporis adipisci corporis error veritatis ea corrupti. Quod dolor consectetur ullam.
Praesentium cupiditate vel veniam animi eius molestiae quasi. Mollitia est harum.",0.47,2025-07-29 19:52:08.798653
17725,44414,65,2025-02-04 21:43:10.803475,Perdido,-23.53058156317978,-46.58814860274158,Labore quod praesentium minima quis. Nihil iure amet explicabo aperiam cupiditate sunt. Beatae eum debitis minima error sint ea occaecati.,0.99,2025-07-29 19:52:08.798653
17726,12599,74,2024-07-31 19:26:45.277161,Perdido,-23.427512232638435,-46.51769607095159,At fugiat recusandae totam quo distinctio labore corporis. Eius dolorem iure quis id. Ratione quia quia tempore vitae quo eveniet. Tempore iure labore praesentium hic maxime velit.,0.88,2025-07-29 19:52:08.798653
17727,22856,298,2024-02-04 09:12:35.709194,Guardado,-23.646532603462063,-46.54843019621488,Ullam accusantium adipisci. Quod ea provident totam. Sit facilis sit illum eligendi ducimus laboriosam. Nobis et accusamus est.,0.38,2025-07-29 19:52:08.798653
17728,43874,319,2024-02-14 18:14:31.163732,Movido,-23.451769158319635,-46.62489473966951,Sapiente soluta nesciunt iure. Nam voluptatum corporis tenetur reprehenderit natus maiores. Placeat quae blanditiis doloribus natus vitae.,0.07,2025-07-29 19:52:08.798653
17729,47064,383,2024-09-16 07:41:24.915695,Guardado,-23.469086122983025,-46.652627288685274,"Rem excepturi occaecati neque odit. Unde ipsam impedit explicabo.
Tempore amet suscipit dolorem. Corporis vel maiores inventore. In blanditiis consectetur ipsam.",0.79,2025-07-29 19:52:08.798653
17730,5190,940,2025-07-26 04:33:46.857310,Guardado,-23.494648651024985,-46.5268076456534,Tempore totam impedit dignissimos quos officiis suscipit. Autem earum dolore libero quam. Quia unde natus dignissimos.,0.65,2025-07-29 19:52:08.798653
17731,40380,663,2024-02-11 12:09:38.954617,Perdido,-23.606109678206114,-46.656269490807546,Delectus et distinctio impedit distinctio exercitationem. A beatae temporibus. In iure suscipit laudantium voluptates reiciendis doloremque.,0.48,2025-07-29 19:52:08.798653
17732,51138,117,2024-08-23 04:31:08.250841,Guardado,-23.46556221935833,-46.701921537626056,"Natus perspiciatis eum quas. Praesentium ut deserunt harum cumque atque quam laborum. Repudiandae enim amet repudiandae dolorem delectus animi.
Aliquid libero ad eius mollitia tenetur delectus.",0.94,2025-07-29 19:52:08.798653
17733,13692,468,2023-09-16 16:56:29.229016,Encontrado,-23.534737922873127,-46.50434209007321,Molestiae voluptatum magni atque voluptatem tempore et consequatur. Nisi voluptas aliquid sequi. Commodi magni earum.,0.01,2025-07-29 19:52:08.798653
17734,53577,166,2023-10-27 21:07:18.038624,Perdido,-23.627249448563404,-46.68575285640474,"Voluptates cum nesciunt alias libero. Molestiae sequi itaque pariatur autem distinctio omnis.
Veniam repudiandae dicta perferendis dolorum magni excepturi. Dolorum consequatur libero.",0.48,2025-07-29 19:52:08.798653
17735,3779,617,2025-01-20 02:25:56.252092,Perdido,-23.50395567196409,-46.7694439478443,Unde adipisci facere. Totam dicta beatae consequatur numquam recusandae.,0.78,2025-07-29 19:52:08.798653
17736,57245,648,2023-10-08 03:23:50.813038,Movido,-23.654047415463854,-46.72129912552388,"Eum dignissimos molestias aliquid distinctio eius occaecati. Sapiente est qui sint at.
Maiores explicabo cum ad. Hic vitae tempora explicabo quia facilis. Soluta natus esse dignissimos.",0.58,2025-07-29 19:52:08.798653
17737,49933,221,2024-07-29 07:36:41.342490,Movido,-23.61348020956128,-46.79947262061255,"Sit nemo laudantium iure. Voluptate dignissimos commodi vel soluta eum labore minus.
Corporis similique maxime natus accusantium odio assumenda. Neque minus reprehenderit consectetur.",0.41,2025-07-29 19:52:08.798653
17738,38045,39,2024-06-05 21:50:10.420485,Perdido,-23.61439851532538,-46.79869092929213,"Aspernatur non ullam explicabo consectetur. Velit quasi accusantium consectetur.
Libero quam ex nam eveniet natus laborum. Unde incidunt rerum.",0.64,2025-07-29 19:52:08.798653
17739,28993,701,2025-02-25 15:47:18.322811,Perdido,-23.456420120026042,-46.51336421067442,Magni ipsum fugit consectetur fugiat. Cumque sapiente rem quasi. Fugiat itaque facere rem adipisci voluptatibus.,0.6,2025-07-29 19:52:08.798653
17740,11793,970,2024-10-18 11:52:29.449732,Guardado,-23.4034499922408,-46.650036569511144,"Sequi deserunt nesciunt occaecati quas. Similique quaerat nihil culpa eligendi.
Molestias illo ea tempore earum. Sint repellat voluptates atque aperiam.",0.75,2025-07-29 19:52:08.798653
17741,24315,84,2023-10-08 17:22:09.298843,Guardado,-23.634721107724353,-46.662260209835125,"Ex accusantium iste minima. Quae ab nihil maxime quidem libero.
Ullam modi beatae doloremque culpa molestiae vero. Tempore dolorem deleniti voluptatibus commodi.",0.7,2025-07-29 19:52:08.798653
17742,38754,819,2025-03-29 07:26:29.472473,Movido,-23.666781483678868,-46.75278439918219,"Impedit in perspiciatis accusamus facilis voluptate a. Ut repudiandae blanditiis beatae id optio atque.
Dolore numquam nulla. Doloremque possimus quis deserunt aliquam neque pariatur repellendus.",0.61,2025-07-29 19:52:08.798653
17743,36815,563,2024-01-09 21:00:45.129389,Guardado,-23.53226646435291,-46.648511532411646,"Quia nam pariatur quod at dicta dicta. Ex maiores veritatis nisi. Error est placeat eos cupiditate aliquid corrupti earum.
Consectetur totam architecto facere expedita est provident.",0.32,2025-07-29 19:52:08.798653
17744,56406,664,2024-01-05 01:37:53.950737,Guardado,-23.561195479653705,-46.73352138740407,"Animi nobis laboriosam consectetur. Minus mollitia repellendus numquam occaecati aspernatur.
Dolorem totam commodi perferendis maiores ad delectus. Veritatis ratione tenetur repudiandae.",0.36,2025-07-29 19:52:08.798653
17745,46807,680,2025-05-05 03:35:42.218072,Encontrado,-23.500535070756644,-46.59953437213322,"Labore minus accusamus minus minus. Vitae a quis nemo itaque suscipit. Ex molestias quos magnam. Provident nisi maxime libero officiis officiis vitae.
Iusto maxime vitae maxime rerum.",0.7,2025-07-29 19:52:08.798653
17746,2000,723,2025-04-04 18:00:34.275366,Encontrado,-23.440899180180445,-46.52512556901747,Reiciendis asperiores exercitationem provident exercitationem consequuntur molestias. Ducimus vero perspiciatis.,0.08,2025-07-29 19:52:08.798653
17747,58659,297,2024-02-03 04:01:58.839326,Perdido,-23.554527271689835,-46.64872405949043,"Sequi est laboriosam quas illo. Explicabo adipisci ut possimus.
Tenetur quae earum ab. Excepturi debitis quod maiores amet nostrum.",0.92,2025-07-29 19:52:08.798653
17748,19077,92,2025-06-03 16:06:38.346237,Perdido,-23.50485024302388,-46.7343227967857,"Quae blanditiis ex repudiandae. Illum repellendus iste impedit reiciendis.
Aliquid hic dolores perspiciatis ea modi.",0.55,2025-07-29 19:52:08.798653
17749,52066,912,2024-01-26 04:21:51.525756,Guardado,-23.539735748154452,-46.71493253940489,Voluptatibus voluptatibus cupiditate a quas. Nulla nobis eaque esse aperiam facilis. Non architecto adipisci est consequuntur quas nulla dolor.,0.37,2025-07-29 19:52:08.798653
17750,46601,703,2024-10-12 09:42:57.166776,Encontrado,-23.47981740867234,-46.516248950142035,Corporis nostrum debitis error. Et maiores ex accusantium consequatur.,0.84,2025-07-29 19:52:08.798653
17751,55951,90,2025-05-09 08:42:38.431438,Perdido,-23.410242832424057,-46.68723833932977,Asperiores sint similique optio delectus laboriosam. Tempora accusantium repellat possimus.,0.83,2025-07-29 19:52:08.798653
17752,10860,489,2024-07-18 06:22:05.167792,Guardado,-23.49528172192114,-46.55346619174338,Tempora facilis nesciunt laudantium illum placeat sequi. A repudiandae quo voluptate. Dolorem ducimus quibusdam delectus. Inventore cum quaerat eum ea.,0.48,2025-07-29 19:52:08.798653
17753,27010,640,2023-10-12 11:52:33.108828,Guardado,-23.66177220988325,-46.58685726511743,Quidem qui illum placeat atque esse. Et eius velit quis sunt non.,0.71,2025-07-29 19:52:08.798653
17754,29572,165,2025-04-19 05:25:51.800151,Encontrado,-23.521720073991304,-46.65453305653476,Qui libero id asperiores atque veniam. Possimus suscipit aperiam unde totam. Eos totam repudiandae commodi.,0.32,2025-07-29 19:52:08.798653
17755,33966,18,2023-09-02 01:08:29.195730,Movido,-23.52633200045748,-46.70738765959222,Quo explicabo magni laboriosam pariatur necessitatibus reiciendis. Ducimus nisi provident aperiam accusantium necessitatibus doloribus. Id vel eligendi culpa.,0.28,2025-07-29 19:52:08.798653
17756,40810,611,2024-03-13 17:25:19.611416,Perdido,-23.67662799507744,-46.693351264947935,"Quidem animi ea hic deserunt ratione eos. Deserunt impedit incidunt officia. Facere tempora nobis a perspiciatis.
At totam suscipit autem iste magni.",0.35,2025-07-29 19:52:08.798653
17757,32804,222,2024-07-31 20:27:44.222938,Perdido,-23.442656372915394,-46.52755229892618,"Dolorem aliquid repellendus iste numquam illum. Quo quisquam doloremque iure accusantium ad. Cum fugiat laborum provident.
Libero amet dolor ut. Qui ducimus excepturi hic id similique incidunt.",0.21,2025-07-29 19:52:08.798653
17758,18486,263,2024-04-14 07:26:18.337855,Movido,-23.417745641660634,-46.73135174909773,Sit laudantium nulla totam. Iure distinctio dolor. Officia quisquam laboriosam ab nisi temporibus quae dignissimos.,0.58,2025-07-29 19:52:08.798653
17759,17692,786,2024-07-04 13:12:30.888695,Guardado,-23.63444368645082,-46.500386576629595,"Est doloribus accusamus molestiae eos rerum laboriosam. Exercitationem cumque repellat dicta repudiandae.
Ipsa maiores velit maxime quam. Dignissimos quas soluta modi unde suscipit debitis.",0.83,2025-07-29 19:52:08.798653
17760,6616,340,2024-04-11 02:07:39.466341,Encontrado,-23.566144544245976,-46.60040396516219,Harum explicabo eaque. Officia id dolores dignissimos id velit labore. Unde animi recusandae soluta magni.,0.14,2025-07-29 19:52:08.798653
17761,16289,489,2024-11-18 07:00:39.084014,Guardado,-23.42500725062939,-46.780301183010195,Vero sint corrupti nisi. Aspernatur exercitationem voluptate vel doloribus.,0.78,2025-07-29 19:52:08.798653
17762,35046,905,2025-01-30 09:42:42.143543,Movido,-23.54857687989986,-46.56367261662484,"Quia sed doloribus.
Possimus suscipit ullam accusantium assumenda non. Mollitia quo nulla sunt aliquid nulla odit animi. Deleniti quos dicta nostrum doloribus quos.",0.98,2025-07-29 19:52:08.798653
17763,939,657,2025-06-13 21:49:44.075206,Guardado,-23.532897454434742,-46.677440429253565,Ab non asperiores saepe fugit. Voluptatum voluptates incidunt deleniti nam. Voluptatum unde deserunt ipsam.,0.76,2025-07-29 19:52:08.798653
17764,3844,776,2024-02-29 17:31:36.300987,Perdido,-23.48109635631961,-46.66546426801534,"Vitae odit laboriosam unde consequatur veniam. Reprehenderit veniam sequi suscipit.
Quae dolores recusandae ad voluptatibus. Placeat eligendi quisquam dignissimos vero.",0.32,2025-07-29 19:52:08.798653
17765,45228,6,2024-11-06 00:21:26.455009,Guardado,-23.690133054633115,-46.539827701104734,Expedita est sequi adipisci. Dolore rerum veniam praesentium id. Assumenda aliquid neque ratione dolorem autem.,0.2,2025-07-29 19:52:08.798653
17766,45270,646,2024-05-29 04:47:21.847600,Perdido,-23.67618910142939,-46.55938026003113,"Sequi mollitia optio ipsam illum. Delectus accusantium at corporis.
Deserunt sunt tempora culpa. Qui ipsam alias eaque.",0.74,2025-07-29 19:52:08.798653
17767,9440,270,2024-04-08 19:25:16.215794,Encontrado,-23.448174247958452,-46.76195293893148,"Officia porro cupiditate esse. Quaerat assumenda omnis sint ut sunt deserunt. Voluptatum aut nobis necessitatibus veritatis at ipsam.
Repellendus iste distinctio id aliquam ducimus.",0.15,2025-07-29 19:52:08.798653
17768,9354,115,2023-11-19 16:20:12.757233,Perdido,-23.643086750801803,-46.53609376860649,Amet inventore voluptatibus voluptatibus consectetur. Voluptas aliquid quae aliquid. Necessitatibus blanditiis sit quos impedit. Eos natus quisquam quis dicta quos eveniet totam.,0.01,2025-07-29 19:52:08.798653
17769,25477,69,2025-03-08 13:18:48.009895,Guardado,-23.646344846545105,-46.7270387787912,Tempore quis dicta perspiciatis est voluptate dolor. Sed excepturi quas ullam eos libero. Aliquam officiis earum deserunt deserunt molestias nam.,0.2,2025-07-29 19:52:08.798653
17770,27882,320,2023-09-24 02:35:01.847204,Perdido,-23.43897690661049,-46.78735884598013,"Quasi fuga rem tenetur laudantium aut aut. Porro vitae saepe laboriosam soluta. Numquam ea alias temporibus.
Recusandae aut eos perferendis explicabo deserunt ullam. Dicta facilis autem magnam.",0.29,2025-07-29 19:52:08.798653
17771,10904,664,2025-06-02 18:32:41.347577,Perdido,-23.405189040930452,-46.710797318426366,"Saepe fuga dolorum quidem. Consequatur aperiam ex ea consequuntur ipsum.
Distinctio quidem ad ipsam perspiciatis delectus atque. Temporibus assumenda inventore nulla.",0.45,2025-07-29 19:52:08.798653
17772,48877,617,2025-01-16 15:25:32.082952,Perdido,-23.579562427148293,-46.60535899139642,"At dolorum deleniti vero nesciunt.
Debitis consequatur nam nobis. Voluptatem voluptates occaecati. Rem nam sed sequi deleniti nam.",0.55,2025-07-29 19:52:08.798653
17773,9063,427,2024-10-31 00:43:43.265549,Encontrado,-23.685971467190168,-46.698339148784996,"Libero itaque quas facere odio. Vero doloremque sequi doloribus quo.
Asperiores repellat sed aliquam excepturi omnis saepe. Blanditiis ipsam sit praesentium.",0.93,2025-07-29 19:52:08.798653
17774,2653,9,2023-10-16 09:41:57.649212,Movido,-23.48436909480029,-46.71211730145313,"Doloribus eveniet non eaque sint corporis a. Nulla harum cum aliquam id sequi. Laboriosam impedit nobis corrupti autem.
Itaque beatae similique dolores nam.",0.94,2025-07-29 19:52:08.798653
17775,23665,739,2023-11-19 12:36:14.704823,Guardado,-23.6635732661134,-46.779657813466635,Architecto vitae ab eveniet distinctio adipisci. Voluptas quidem ratione incidunt vero deserunt nam.,0.05,2025-07-29 19:52:08.798653
17776,8649,373,2023-09-27 11:47:58.979593,Movido,-23.66367779514907,-46.66708764318035,Repudiandae vel temporibus recusandae delectus natus pariatur doloremque. Omnis repellat debitis aliquid vel optio accusantium.,0.86,2025-07-29 19:52:08.798653
17777,26334,153,2024-01-31 20:47:49.861347,Perdido,-23.511177073671714,-46.600787858057,Molestiae pariatur delectus nobis placeat eum mollitia. Officia aspernatur iure expedita culpa. Doloremque est animi atque eum perspiciatis.,0.87,2025-07-29 19:52:08.798653
17778,8554,778,2024-02-24 10:14:01.188051,Encontrado,-23.537126287998802,-46.772623391225856,"Quaerat totam ea.
Quas ullam aut aperiam. Recusandae doloribus veritatis pariatur.
Optio consequuntur cumque cumque. Facere porro ab quos dolore sequi.",0.71,2025-07-29 19:52:08.798653
17779,38813,972,2024-04-20 05:39:58.318585,Perdido,-23.567556228889025,-46.52819707572236,"Dolorum ratione rem ullam. Repellat ab nesciunt eos. Pariatur facere suscipit molestias animi libero tempora possimus.
In sint molestiae iste autem iusto labore sint.",0.14,2025-07-29 19:52:08.798653
17780,1847,786,2023-10-03 13:20:08.129426,Encontrado,-23.691193275403307,-46.798674298528596,"Voluptatem qui quis magnam eligendi id vero excepturi. Distinctio adipisci impedit amet.
Ab error fugit sapiente animi saepe blanditiis.
Voluptate quos nam eveniet.",0.54,2025-07-29 19:52:08.798653
17781,26742,493,2025-06-14 04:46:06.771923,Perdido,-23.57689159889037,-46.75266029652066,"Corporis cupiditate vel ad. Voluptatibus odit pariatur sint accusantium.
Beatae quod officia hic iste. Recusandae aspernatur cum. Excepturi perspiciatis earum ad nesciunt vel.",0.37,2025-07-29 19:52:08.798653
17782,14965,489,2024-11-18 21:27:26.688003,Perdido,-23.44481751982436,-46.71390585325911,"Ab culpa aut voluptas praesentium maxime accusantium. Est eos rerum odit adipisci.
Quidem quibusdam iure. Blanditiis officiis soluta labore iste. Adipisci rem non corporis reprehenderit quos tempora.",0.15,2025-07-29 19:52:08.798653
17783,34270,739,2024-05-17 03:29:56.644797,Perdido,-23.437265477160363,-46.72942648778056,Delectus vitae beatae excepturi quam. Voluptate explicabo tempore saepe ab dignissimos.,0.18,2025-07-29 19:52:08.798653
17784,45045,84,2024-09-10 09:45:34.255983,Guardado,-23.41198324371738,-46.51572943966738,"Occaecati consectetur inventore labore. Accusamus nulla error nobis.
Pariatur aspernatur sed veniam optio provident voluptates accusantium. Alias odit earum culpa sed.",0.65,2025-07-29 19:52:08.798653
17785,57768,992,2023-08-31 01:54:34.786256,Movido,-23.60038358377979,-46.57310925558491,Consequatur nihil a dolor odio optio hic. Incidunt quae error a cum placeat expedita voluptatum. Magni dolorum suscipit impedit in fuga.,0.42,2025-07-29 19:52:08.798653
17786,37539,565,2025-02-13 23:40:27.387452,Guardado,-23.688625583743324,-46.75056567408429,Laboriosam libero nesciunt ab porro vitae. Illum explicabo veritatis illo incidunt repudiandae provident. Cupiditate in nemo. Vel sapiente libero.,0.54,2025-07-29 19:52:08.798653
17787,3120,572,2023-11-24 07:26:56.951215,Encontrado,-23.457534343252004,-46.72326013982677,Iure voluptatibus in in minima perferendis maxime. Et necessitatibus nesciunt nulla incidunt explicabo beatae. Fugiat beatae debitis pariatur placeat nobis totam nesciunt.,0.1,2025-07-29 19:52:08.798653
17788,26057,485,2025-03-30 03:22:47.182348,Encontrado,-23.41797392686292,-46.52825748606831,"Quibusdam rem dolore accusamus eos autem est. Expedita assumenda occaecati odio.
Laborum repellat accusamus aliquam atque. Nesciunt cumque minus minus. Odit laborum repellendus distinctio porro.",0.48,2025-07-29 19:52:08.798653
17789,44683,45,2024-06-26 19:58:18.131720,Movido,-23.668670459282772,-46.51759017960919,Commodi sunt totam laborum voluptatibus perferendis nostrum. Omnis commodi ducimus voluptas. Dolore facilis assumenda quo quidem vel.,0.7,2025-07-29 19:52:08.798653
17790,47242,443,2025-05-12 12:24:40.260872,Encontrado,-23.594661902964646,-46.527676989462144,Iure nobis ab atque natus ipsam. Fugiat ipsa illum similique hic aperiam. Illum molestias ipsam ab.,0.69,2025-07-29 19:52:08.798653
17791,50301,411,2025-05-21 21:29:20.260772,Movido,-23.503926697453494,-46.769209940974534,"Minima dolorum facere. Molestias illum fugiat mollitia consectetur occaecati. Rem sequi laudantium similique.
Nihil cumque officiis eum. Ea quae distinctio nostrum autem sit quibusdam sit.",0.28,2025-07-29 19:52:08.798653
17792,13430,795,2024-07-13 00:05:09.727145,Perdido,-23.50789245230641,-46.69630115537923,Aperiam placeat dolore officia placeat.,0.22,2025-07-29 19:52:08.798653
17793,55430,983,2023-10-07 01:07:23.198670,Encontrado,-23.66196457914747,-46.52346385087484,Quibusdam consequatur molestiae quae ipsam tempore placeat accusamus. Odio temporibus minus molestiae nihil numquam. Exercitationem laudantium consectetur enim iure quis.,0.14,2025-07-29 19:52:08.798653
17794,22858,422,2024-12-17 12:25:25.281229,Encontrado,-23.63431034236371,-46.60165980753595,"Consequatur error delectus quisquam laboriosam ipsum quisquam. Culpa deserunt incidunt explicabo.
Dolorum autem magni delectus pariatur. Maxime incidunt illum voluptatibus suscipit reprehenderit.",0.96,2025-07-29 19:52:08.798653
17795,55211,144,2025-04-04 17:09:10.697891,Perdido,-23.473719234491437,-46.59505799062052,"At quos placeat debitis nisi iste. Fugiat distinctio nisi atque minima itaque.
Blanditiis ea molestias quod odit voluptatibus. Laboriosam aut non nesciunt.",0.33,2025-07-29 19:52:08.798653
17796,7327,541,2024-10-04 02:31:15.449928,Movido,-23.644037507631012,-46.54963306674527,Necessitatibus delectus deserunt facere eaque molestias incidunt. Iste cumque sunt reiciendis deserunt labore officiis.,0.82,2025-07-29 19:52:08.798653
17797,33152,352,2023-10-20 16:27:36.604341,Guardado,-23.576444675765497,-46.73033722638842,Vel dolor quibusdam ducimus. Laborum ullam voluptatem ad consequuntur. Optio ipsum recusandae explicabo error provident voluptates provident. Facere ipsam molestiae qui blanditiis.,0.68,2025-07-29 19:52:08.798653
17798,50310,864,2025-01-26 23:15:18.269618,Guardado,-23.531372602160697,-46.60080877841348,"Expedita illo cum provident molestiae laudantium fugiat quae. Neque voluptatibus ullam. Est tempore eos impedit nesciunt accusamus corrupti cupiditate.
Veniam eum laborum eaque porro esse.",0.65,2025-07-29 19:52:08.798653
17799,21834,516,2023-11-02 04:58:04.660661,Encontrado,-23.516319538699506,-46.72124578459103,Praesentium consequuntur eius at vero doloremque maiores neque. Placeat quibusdam voluptatibus repudiandae. Exercitationem exercitationem dolorum delectus.,0.1,2025-07-29 19:52:08.798653
17800,27940,229,2025-03-07 11:04:46.692151,Movido,-23.56803724831587,-46.61745430035759,Officia totam quis magnam recusandae sint odio. Quis illo quasi in corrupti voluptatibus doloribus odio. Quisquam repellendus eligendi dolore iste.,0.87,2025-07-29 19:52:08.798653
17801,2340,421,2025-03-26 18:50:44.533743,Guardado,-23.40388087403241,-46.70563238009819,Fugiat architecto porro debitis officiis magnam. Nobis quam eveniet ex. Soluta cum possimus culpa quia et ad.,0.79,2025-07-29 19:52:08.798653
