LocalID,NomeLocal,TipoLocal,Endereco,Latitude,Longitude,Descricao,DataCriacao
779,Gomes,Casa,"Estação de Barros
Vila Satélite
87045407 Casa Grande das Flores / MT",-23.419155509773784,-46.59045456980319,"Vero aut voluptatum eaque nam doloribus occaecati veniam.
Incidunt harum quia sequi modi.",2025-07-29 19:51:54.642002
780,Leão - EI,Bar,"Setor de Santos, 91
Alto Das Antenas
72686-731 Pinto de Minas / DF",-23.639285240452796,-46.74704199230258,Alias labore ad sequi occaecati atque. Possimus reiciendis dicta id eveniet. Voluptate quibusdam possimus.,2025-07-29 19:51:54.642002
781,Viana S/A,Bar,"Núcleo Almeida, 60
Acaba Mundo
79880102 Abreu do Amparo / SE",-23.6839669586174,-46.530408140999185,"Quam necessitatibus modi amet numquam sapiente officia. Placeat perspiciatis atque doloremque quos. Modi libero quasi atque error expedita.
Quisquam nisi nostrum.",2025-07-29 19:51:54.642002
782,Novais Castro Ltda.,Trabalho,"Loteamento Lima, 388
Vila Da Paz
40095618 Fogaça / RS",-23.554351825690823,-46.50884308449681,Aspernatur laudantium nostrum possimus. Minima ratione esse perferendis nesciunt quis. Nesciunt est officia.,2025-07-29 19:51:54.642002
783,da Mata e Filhos,Bar,"Trevo Mateus Lopes, 5
Frei Leopoldo
67250120 da Cruz / SC",-23.422738894235025,-46.52512427702808,"At eaque illo ipsam hic. Expedita error aliquam consectetur. Nobis amet reiciendis enim consequatur.
Iste ad non sunt. Eum molestiae illum ipsa illum quia. Vero esse aliquid distinctio voluptate at.",2025-07-29 19:51:54.642002
784,Alves,Outro,"Largo de Moraes, 27
Santa Efigênia
67778147 Garcia do Campo / MG",-23.468521319250996,-46.77942268924058,Ullam suscipit beatae soluta vero aspernatur. Repellat hic reiciendis distinctio reprehenderit. Repellat totam fugiat debitis.,2025-07-29 19:51:54.642002
785,Correia - ME,Bar,"Fazenda de Alves
Boa Viagem
25128-893 Correia / BA",-23.417660788198926,-46.75137492879496,Quibusdam laborum vero omnis. Illum accusamus dolorum ratione consequatur enim est qui. Explicabo rerum optio hic voluptate nihil.,2025-07-29 19:51:54.642002
786,Sales e Filhos,Casa,"Esplanada de Pereira, 14
Sagrada Família
36444601 Silva / TO",-23.440472310713798,-46.58041880814644,"Ea vitae odio perspiciatis iusto cupiditate. Maiores quibusdam et dolore. Ratione officiis minus reprehenderit.
Ullam officiis placeat asperiores. Tenetur voluptatem nulla assumenda quos deserunt.",2025-07-29 19:51:54.642002
787,Vasconcelos,Restaurante,"Trecho de Pires
Bela Vitoria
21596-594 Sales / SE",-23.603855727956965,-46.6359664307755,"Facilis doloribus debitis illo.
Quo cum incidunt eaque temporibus fuga. Quia consequuntur quidem possimus nesciunt adipisci dolorum itaque. Esse sunt animi.",2025-07-29 19:51:54.642002
788,Fernandes,Casa,"Jardim Rocha, 65
Cidade Jardim
93561-534 Guerra do Galho / MS",-23.404990131672022,-46.67224738591262,Animi laborum qui quibusdam sit. Saepe beatae est accusantium ipsum.,2025-07-29 19:51:54.642002
789,Caldeira,Bar,"Travessa Gabriel Fernandes, 35
Camargos
18793110 Oliveira de Campos / PI",-23.594593038645012,-46.582561110971284,"Eius perferendis minima veritatis. Quidem vel possimus.
Incidunt nulla voluptates voluptates doloribus ducimus unde id. Quibusdam vero accusantium est aspernatur a esse.",2025-07-29 19:51:54.642002
790,Moreira,Restaurante,"Feira de Aparecida, 3
Bonfim
65534-501 Cavalcante das Pedras / RN",-23.49312464128756,-46.74477455278252,Inventore molestiae deleniti explicabo quasi veritatis. Repellendus laborum pariatur dolor nam. Voluptate quaerat velit fugit esse eum aut.,2025-07-29 19:51:54.642002
791,Nunes Rocha S/A,Outro,"Avenida de Porto, 4
Canadá
99374744 Monteiro do Norte / TO",-23.577065454202796,-46.56581298951906,Itaque maxime ullam numquam. Autem officiis atque velit officiis at.,2025-07-29 19:51:54.642002
792,Siqueira e Filhos,Bar,"Área de Azevedo, 94
Serrano
22703305 Pinto / BA",-23.5916566440213,-46.64416741740874,"Tenetur minima cumque repellat laborum corporis. Blanditiis doloribus adipisci.
Quo nemo distinctio placeat blanditiis nisi qui. Soluta animi labore ipsa quos ipsam iste.",2025-07-29 19:51:54.642002
793,da Rocha Novais Ltda.,Outro,"Morro de Monteiro, 55
Vila Olhos D'água
01061479 Brito dos Dourados / PB",-23.49572929226695,-46.74044714323276,Cumque impedit atque occaecati voluptate libero enim adipisci. Explicabo dicta quos esse. Non ipsa soluta porro deserunt sit.,2025-07-29 19:51:54.642002
794,Pacheco,Restaurante,"Fazenda de Araújo, 10
Havaí
19019-843 Melo / MG",-23.540283391634954,-46.71629236075334,Occaecati veritatis quas eaque fugit. Mollitia optio deserunt architecto aliquam facilis soluta. Saepe explicabo distinctio similique aperiam provident vero.,2025-07-29 19:51:54.642002
795,Fernandes - ME,Bar,"Esplanada Albuquerque, 630
Estoril
88865704 Cardoso / PI",-23.55603989228322,-46.587041296351195,Doloremque placeat aliquid aspernatur. Sapiente dignissimos soluta dolorem iste.,2025-07-29 19:51:54.642002
796,Fernandes da Cruz Ltda.,Casa,"Rua de Borges, 78
Piraja
02567024 Costela / MT",-23.5097109902869,-46.681442244279744,"Unde molestias est culpa dicta quo. Eum facere magni. Ad earum nesciunt voluptatem.
Eius molestias quia culpa beatae cum est.",2025-07-29 19:51:54.642002
797,Almeida,Restaurante,"Chácara Gomes
Novo Aarão Reis
21339591 Cunha de Abreu / RO",-23.60759402752124,-46.56482494342349,"Assumenda animi iusto ipsa. Quos facere recusandae minus adipisci tempore debitis. Tempore vitae eligendi dolores ab.
Tempore rem perspiciatis sit. Iusto ipsam illum modi doloremque.",2025-07-29 19:51:54.642002
798,Casa Grande,Trabalho,"Condomínio Mendes
Araguaia
53478743 Gomes / AL",-23.524101993956585,-46.6646786126779,"Ratione facere quas quasi occaecati provident nam. Nulla iusto sequi blanditiis quisquam porro. Quasi optio nesciunt ipsa.
Ducimus iusto suscipit eius dolor nemo. Eaque reiciendis iure sequi ex.",2025-07-29 19:51:54.642002
799,Gonçalves,Trabalho,"Condomínio Fonseca, 917
Vila Vista Alegre
92211431 da Rocha do Amparo / RR",-23.50195202997265,-46.64175963874322,"Fuga quam eveniet est laudantium dolore autem. Mollitia culpa culpa inventore corrupti odio voluptatem.
Iusto fugiat alias. Ullam impedit accusamus eveniet autem iure reiciendis.",2025-07-29 19:51:54.642002
800,Novaes das Neves - ME,Bar,"Quadra Pedro Andrade, 6
Solimoes
40596-868 Costa de Machado / AP",-23.543785129112383,-46.587830710168205,Libero iusto quis voluptate. Sapiente eaque quas reprehenderit ex hic minima. Nisi quisquam doloribus officiis.,2025-07-29 19:51:54.642002
801,da Conceição Ltda.,Restaurante,"Praça Matheus Silva, 53
Planalto
72643-294 Pereira de Silveira / RJ",-23.612184499483572,-46.672353729952555,"Magni eius sapiente. Assumenda ipsa sed. Veniam at repudiandae eveniet ipsa ea.
Doloremque dolorem fuga quam modi aperiam vitae magnam. Sunt soluta sed officiis.",2025-07-29 19:51:54.642002
802,da Luz da Conceição S.A.,Casa,"Distrito Borges
São Paulo
21174-031 Jesus / GO",-23.670128780363207,-46.56655477673798,Rem commodi illo rem iure aliquam labore modi. Sunt officiis soluta impedit. Sit nihil eligendi hic.,2025-07-29 19:51:54.642002
803,Correia,Bar,"Sítio Castro, 8
Zilah Sposito
11580755 Teixeira de Novaes / RN",-23.529916875758765,-46.78424585667572,Fugiat voluptatibus veritatis eligendi repellat voluptatibus excepturi. Nisi enim incidunt doloribus accusamus in.,2025-07-29 19:51:54.642002
804,Barros,Restaurante,"Esplanada da Cruz, 960
Rio Branco
06421-792 Leão do Oeste / PA",-23.49802150635271,-46.63799586107307,"Iure blanditiis aliquam earum dolorem. Perferendis fugiat occaecati minima veniam possimus in corporis.
Ea commodi eius nesciunt. Sint ab quia consequatur rerum eligendi consectetur.",2025-07-29 19:51:54.642002
805,da Conceição,Outro,"Núcleo Paulo Oliveira, 58
Conjunto Minas Caixa
19028-764 Câmara / ES",-23.619774417268342,-46.52487047810339,"Ratione magni magnam quas.
Blanditiis blanditiis corporis sed saepe minus. Debitis delectus magnam consequuntur voluptas nobis. Tenetur quia rerum. Molestiae quo quod ipsum doloribus impedit magni.",2025-07-29 19:51:54.642002
806,Mendes,Trabalho,"Residencial de Alves, 92
Conjunto Taquaril
46709-134 Montenegro / CE",-23.62096412770253,-46.556272491481764,Veritatis neque cumque. Veniam similique earum provident voluptatum saepe esse asperiores. Veniam voluptatibus ad necessitatibus tenetur omnis accusamus.,2025-07-29 19:51:54.642002
807,da Rosa Sampaio - ME,Casa,"Distrito da Cunha, 72
Vila Boa Vista
95388448 Rocha / SP",-23.688281349679148,-46.59542564620428,"Fugit officia iure in in.
Sed qui alias reprehenderit. Dolorem veniam dolores iure ullam nemo.",2025-07-29 19:51:54.642002
808,Alves Araújo - EI,Restaurante,"Morro de Gomes, 87
Das Industrias I
68523-084 Silveira / PE",-23.67658354607645,-46.76194350137116,"Aliquid quo repudiandae repellat cumque quia. Itaque incidunt quibusdam quaerat occaecati. Totam rem ipsam tempora accusantium.
A nulla deleniti ipsa eos quam numquam.",2025-07-29 19:51:54.642002
809,da Conceição,Outro,"Trecho Dias, 4
São Francisco
35531-752 Dias / TO",-23.413533881787554,-46.66478106148163,"Eaque sit quidem molestiae cumque eaque reiciendis suscipit. Rem et explicabo nostrum minus quo explicabo. Possimus accusamus nisi.
Eaque molestiae quo. Qui omnis quas consequatur vitae minus.",2025-07-29 19:51:54.642002
810,Silva,Outro,"Setor de Vasconcelos, 62
Solar Do Barreiro
65945-463 Viana das Pedras / MA",-23.476310076604175,-46.69468885307393,Dicta amet alias pariatur. Quas ullam dolor sequi.,2025-07-29 19:51:54.642002
811,Nunes Barros S.A.,Outro,"Travessa de Barbosa, 644
São Luiz
76573988 Cunha / PE",-23.650402448294567,-46.662237902205405,"Assumenda odit voluptatum repellat quasi. Saepe velit iusto distinctio autem quisquam.
Fuga unde id architecto in vitae doloribus. Deleniti sit velit accusamus beatae magni.",2025-07-29 19:51:54.642002
812,Siqueira - ME,Casa,"Estrada Pereira, 75
Horto Florestal
41667-199 Mendes de Ferreira / PI",-23.56558533117477,-46.68221558568122,"Ea perspiciatis harum. Quis illo dignissimos incidunt adipisci.
Aut in sequi saepe impedit ex earum excepturi. Eos veniam consequatur expedita placeat voluptatum.",2025-07-29 19:51:54.642002
813,Aragão,Restaurante,"Colônia Garcia, 70
São Marcos
89883402 Ferreira da Prata / MG",-23.40141058448869,-46.65181298468558,Eaque facilis deleniti. Aspernatur laborum illum libero recusandae. Unde ipsam pariatur aliquam excepturi deserunt.,2025-07-29 19:51:54.642002
814,Nogueira,Casa,"Loteamento de Gomes, 781
Marilandia
17905-736 da Rocha / MS",-23.64094543337905,-46.76137547696861,Magni sapiente blanditiis atque. Laboriosam deleniti quaerat nihil enim. Delectus laudantium provident unde aut natus totam at.,2025-07-29 19:51:54.642002
815,Silveira,Casa,"Ladeira Dante Cardoso, 9
Ermelinda
68655102 Sousa / RS",-23.6076375423077,-46.635833177885296,"Molestiae dolorum iusto dolores quam sit.
A quam voluptatem sequi laborum. Adipisci sed fuga ratione dolor aut consectetur modi. Alias quia tempore.",2025-07-29 19:51:54.642002
816,da Mota e Filhos,Outro,"Esplanada Diego Silva, 55
Marmiteiros
99929001 Mendes / PA",-23.548474520102523,-46.60887029879379,Quis esse exercitationem provident ducimus quidem dolore. Ex voluptates aperiam suscipit sapiente adipisci facilis vitae. Impedit maxime voluptatibus tempora similique consectetur modi.,2025-07-29 19:51:54.642002
817,Santos,Trabalho,"Estação de Ramos, 82
Sport Club
70696844 Almeida / DF",-23.502018961460575,-46.70823647625704,Nobis iure dignissimos tempore eveniet quisquam. Libero nobis quidem dolorem laborum atque. Beatae nesciunt corrupti ex consectetur incidunt quis.,2025-07-29 19:51:54.642002
818,da Costa,Restaurante,"Favela Cassiano, 5
Casa Branca
55630248 Costela de Goiás / AM",-23.68032627001175,-46.65292515758064,"Et iure eum suscipit.
Sunt at deleniti necessitatibus eligendi dolorum inventore autem. Praesentium omnis ex enim omnis.",2025-07-29 19:51:54.642002
819,Barbosa Cirino Ltda.,Bar,"Setor Davi Lucas Campos, 69
Manacas
23583886 Nascimento / BA",-23.440983172578484,-46.562888879132785,Fugit molestiae quia voluptas officia sit. Aliquam quibusdam expedita modi. In odio id vel quo ipsam. Ut saepe officiis a.,2025-07-29 19:51:54.642002
820,Viana,Trabalho,"Largo Enzo da Conceição, 42
Independência
29131-450 da Luz / RO",-23.603724529829606,-46.725367173947284,"Sint voluptas cupiditate porro eum. Inventore iusto earum expedita commodi nisi incidunt. Est delectus quo ad dolor minus accusantium aperiam.
Fugiat dolorum et. Odit nemo impedit quis.",2025-07-29 19:51:54.642002
821,Souza Ltda.,Restaurante,"Campo Santos
Vila Jardim Alvorada
42188085 Abreu / SE",-23.663598772846683,-46.76245781678234,Maxime at quibusdam explicabo. Nostrum nostrum doloribus culpa dolore consequatur illum. Asperiores occaecati repudiandae sequi quas aliquam.,2025-07-29 19:51:54.642002
822,Rezende - EI,Trabalho,"Fazenda de Porto
Europa
38554-292 Souza do Oeste / SP",-23.600455623678187,-46.78613698719356,Officia cumque magni provident architecto voluptate. Possimus tempora maiores quod suscipit recusandae est. Assumenda aspernatur rerum est iste.,2025-07-29 19:51:54.642002
823,Lopes e Filhos,Trabalho,"Condomínio Pedro Pastor, 3
Céu Azul
74562115 Rios / MT",-23.42601595026043,-46.57151838348438,Ad autem possimus corrupti fugit. Laboriosam repellendus nisi ipsum culpa animi consequuntur voluptatibus.,2025-07-29 19:51:54.642002
824,Cunha,Restaurante,"Residencial Souza, 400
Mala E Cuia
88061-892 da Rosa / MA",-23.446338956440293,-46.7510857997958,"Provident iure vel suscipit deleniti adipisci ullam. Dolor esse nobis quam.
Excepturi veritatis possimus at at. Itaque cum quasi eaque facere tenetur eum laudantium.",2025-07-29 19:51:54.642002
825,das Neves S/A,Restaurante,"Residencial de da Mota
Vila Formosa
08839-500 Cirino / PA",-23.407758803971717,-46.575264664659564,Quae vero ex optio ipsum deleniti. Ea reiciendis neque eius a similique illo. Molestiae hic in reprehenderit.,2025-07-29 19:51:54.642002
826,da Conceição,Outro,"Viela de da Cruz, 16
Vila Copacabana
97857032 da Mata / PI",-23.597141035973596,-46.59110093786733,"Necessitatibus sequi nobis repellat. Quos neque voluptatem sit.
Aliquam consequatur quia illum est maiores sapiente.
Quidem corrupti quidem officiis minima. Aliquid architecto dolorum illo molestias.",2025-07-29 19:51:54.642002
827,Guerra,Bar,"Praça Isabella Andrade, 48
São Lucas
88290-142 da Paz de Goiás / RO",-23.506349677635352,-46.72384256156067,"Illo deleniti distinctio illo.
Debitis eum eius vero consequuntur cumque necessitatibus. Est accusantium nesciunt assumenda rerum.",2025-07-29 19:51:54.642002
828,Araújo,Casa,"Setor Melo, 7
Varzea Da Palma
35411-580 Carvalho de Minas / ES",-23.567385244915734,-46.68374742850717,Voluptate hic eveniet veritatis. Harum repudiandae unde similique labore earum a. Provident commodi non deleniti molestias eaque.,2025-07-29 19:51:54.642002
829,Novais,Bar,"Área Camargo
Suzana
65383-678 Nogueira / RR",-23.572874705901278,-46.68443572125938,Eligendi voluptatibus iste maxime. Tempora soluta atque quae numquam. Neque necessitatibus modi. Modi ipsum consequuntur numquam error porro.,2025-07-29 19:51:54.642002
830,Santos,Casa,"Vereda Gonçalves, 194
Vila Inestan
82534-345 Azevedo do Campo / SE",-23.489945061506738,-46.75098678192589,"Doloremque in dolores iste ab voluptates necessitatibus.
Excepturi officia veniam amet soluta consequuntur in quae. Sapiente asperiores accusamus architecto commodi quidem sint.",2025-07-29 19:51:54.642002
831,Albuquerque Alves e Filhos,Trabalho,"Núcleo Santos, 99
Cachoeirinha
30184514 Correia de Caldeira / CE",-23.53368735142796,-46.59647334933273,Fugit odio reprehenderit dolorem. Nulla soluta reprehenderit culpa hic corrupti veritatis. Fugit officiis recusandae rem veritatis.,2025-07-29 19:51:54.642002
832,Almeida,Bar,"Ladeira Evelyn Azevedo, 482
Boa Viagem
78032-355 Barbosa do Galho / AL",-23.544883795687028,-46.71604982146654,"Alias nesciunt odio odio iusto saepe exercitationem. Hic labore vero inventore.
Id voluptate culpa totam amet. Quisquam architecto provident ipsa explicabo et eveniet.",2025-07-29 19:51:54.642002
833,Gomes e Filhos,Restaurante,"Colônia Pastor, 32
Vila Atila De Paiva
68030494 Pimenta de Moura / RN",-23.509900103656598,-46.697214752743136,Aliquam harum ipsum facilis quam. Veritatis atque earum autem rerum praesentium. Voluptate accusantium magnam minima explicabo. A eum voluptate debitis natus.,2025-07-29 19:51:54.642002
834,Pacheco Camargo S.A.,Bar,"Trecho Viana, 52
São Cristóvão
26282063 Pereira das Pedras / AC",-23.532690035949656,-46.7329490992064,"Quo pariatur perferendis iusto. Ex tenetur eum. Ullam illo non laboriosam cumque magni.
Culpa eius ut harum temporibus. Sunt ex dolor sunt at.
Voluptates modi minima quibusdam tenetur.",2025-07-29 19:51:54.642002
835,Costela Cardoso S.A.,Bar,"Passarela Carvalho, 61
Madre Gertrudes
69805-224 Moura / PI",-23.62011616312984,-46.67179929961398,"Porro officiis officiis veniam. Facilis ducimus expedita reiciendis nobis mollitia.
Excepturi rem incidunt animi dignissimos nulla. Quos tenetur et illum distinctio labore.",2025-07-29 19:51:54.642002
836,Castro,Trabalho,"Estrada de Vargas, 93
Vila Madre Gertrudes 1ª Seção
49154-839 Nunes / SE",-23.49430502531539,-46.6744115590926,Doloribus maiores ipsum ea quia nam et. Saepe quasi sed beatae voluptate unde alias. Minus natus reiciendis culpa.,2025-07-29 19:51:54.642002
837,Carvalho,Restaurante,"Colônia de Pacheco
Vila Antena Montanhês
39436-084 Ferreira de Moraes / RS",-23.481181783099952,-46.51031448552532,"Autem esse velit libero fuga enim. Quidem voluptatibus vero.
Sint architecto eligendi fuga at ullam inventore.
Atque aspernatur maxime deleniti eum nobis rem. Eum iusto cumque quas aliquam.",2025-07-29 19:51:54.642002
838,Ribeiro,Outro,"Alameda de Siqueira, 39
Providencia
22093-493 Pires de Cunha / RO",-23.575591758194875,-46.745775402085094,"Debitis quod eveniet at adipisci. Autem officia error ducimus.
Id temporibus vero similique sunt necessitatibus quia doloremque.",2025-07-29 19:51:54.642002
839,Fogaça,Restaurante,"Conjunto Caroline Gomes, 357
Trevo
23928300 Moura / ES",-23.645930970863944,-46.52609273594802,Dolorem modi inventore quae ut minus tempora quia. Quas quae hic.,2025-07-29 19:51:54.642002
840,Duarte - ME,Casa,"Trecho Ana Júlia Viana, 18
Delta
57177-076 Cunha das Flores / AP",-23.48643194755254,-46.711496144029795,"Delectus saepe labore assumenda. Incidunt eos at ut.
Qui nobis quam ex expedita perspiciatis. Odit sint doloribus consequatur possimus. Cumque ipsa asperiores ad omnis eligendi.",2025-07-29 19:51:54.642002
841,Cavalcanti,Outro,"Recanto Fonseca, 75
Alto Caiçaras
11355-540 Dias do Campo / AL",-23.40955086824755,-46.7136908501891,Natus iusto iste id. Eligendi odio quod ex enim facilis tenetur. Ipsam excepturi vero. Quaerat quidem quos.,2025-07-29 19:51:54.642002
842,Caldeira S/A,Restaurante,"Parque Lorena Fogaça, 18
Palmeiras
39067-021 Teixeira / PR",-23.6755808439492,-46.61036790047758,"Nihil dolores suscipit laborum recusandae earum alias. Eum quia non laboriosam odit est.
Ex ipsa nostrum autem. Commodi commodi nobis voluptas totam quis omnis.",2025-07-29 19:51:54.642002
843,Macedo,Casa,"Via de Aparecida, 3
Nossa Senhora De Fátima
86922131 da Paz / ES",-23.621416929846685,-46.738873216321686,Eum quidem aspernatur aspernatur dolorem cumque occaecati. Rem eum vel minima modi commodi.,2025-07-29 19:51:54.642002
844,da Paz,Trabalho,"Praça Manuela Ferreira, 482
Conjunto Lagoa
72938-727 Lima do Norte / RN",-23.656619456237983,-46.50359906262486,Tempore eaque dolore sed iure ratione. Commodi culpa delectus veniam id quos quibusdam.,2025-07-29 19:51:54.642002
845,Pereira,Outro,"Loteamento Ana Luiza Cunha, 15
Barroca
02091-360 Freitas / RS",-23.669217262696648,-46.58221506906602,Sapiente cupiditate ducimus. Ratione animi dolore eaque occaecati. Dolorem ipsa a.,2025-07-29 19:51:54.642002
846,Santos,Bar,"Vale de Gonçalves, 25
São Jorge 1ª Seção
10770-855 Duarte / GO",-23.617793192724612,-46.68076928827977,Excepturi iusto iusto magni. Corporis ratione deserunt porro officiis. Ut voluptatibus necessitatibus maxime animi reprehenderit corrupti voluptas.,2025-07-29 19:51:54.642002
847,Santos Ltda.,Bar,"Fazenda Barros, 8
São Francisco
32849-752 Aparecida / RS",-23.497236110749338,-46.75725626065858,Labore nam sunt fugit. Fugit sapiente ab unde sapiente. Ullam ex quidem ut placeat consequuntur. Animi quis minus in.,2025-07-29 19:51:54.642002
848,Machado - ME,Restaurante,"Sítio Theodoro Oliveira, 54
São Luiz
48547909 Silva do Amparo / RO",-23.62419307696359,-46.75733392234375,Deleniti unde iusto doloribus. Officia voluptates laboriosam praesentium. Odit quod dolor delectus maxime.,2025-07-29 19:51:54.642002
849,Barbosa,Outro,"Trevo Pimenta, 76
Alto Vera Cruz
97284-364 das Neves / ES",-23.552241939888376,-46.57415163463184,Soluta fuga voluptatem ipsum vitae tempore at. Officia inventore cum eos veniam expedita. Corporis tenetur eligendi ipsa voluptatem cupiditate praesentium.,2025-07-29 19:51:54.642002
850,Fernandes,Trabalho,"Colônia de Pires, 29
Atila De Paiva
41327872 Souza de Minas / ES",-23.44158160966713,-46.543492239344744,"Cupiditate aspernatur quasi dolor cum commodi accusantium. Nostrum fuga mollitia animi quos magni eaque.
Sed esse sit quod velit.",2025-07-29 19:51:54.642002
851,Campos,Outro,"Parque da Mota, 30
Sagrada Família
91114358 Marques de Pimenta / ES",-23.66222378166142,-46.522214948558464,"Nostrum praesentium veniam labore tempora.
Commodi minus nesciunt assumenda quas necessitatibus adipisci iste. Veritatis quis dolores earum.",2025-07-29 19:51:54.642002
852,Cardoso,Outro,"Distrito de Lopes, 490
Flamengo
52822365 Moreira / PB",-23.591220336526625,-46.679316467566494,Ab consequatur ducimus. Odit officia beatae corporis consequatur nesciunt. Nesciunt dolor cumque voluptatibus eligendi laborum.,2025-07-29 19:51:54.642002
853,Correia,Outro,"Passarela de das Neves, 1
Vila Cloris
24523-993 Pastor / MA",-23.502096586707548,-46.77346746729269,Fugit delectus inventore cupiditate perferendis. Pariatur facere magnam. Eum facilis provident perferendis perspiciatis omnis eum.,2025-07-29 19:51:54.642002
854,Cunha,Trabalho,"Aeroporto Giovanna Freitas, 49
Glória
59355450 Sousa / MS",-23.567563903876177,-46.52677620747396,Maiores itaque deleniti eos voluptatibus dolor. Aliquam ut excepturi aperiam esse expedita est mollitia.,2025-07-29 19:51:54.642002
855,Fonseca,Restaurante,"Praia Barros, 400
Nova Esperança
78669846 Duarte de Porto / ES",-23.66493721627485,-46.50537086625894,Fugit voluptatibus architecto. Rem distinctio accusantium qui vitae voluptatum.,2025-07-29 19:51:54.642002
856,Casa Grande,Casa,"Esplanada de Rodrigues, 86
Vera Cruz
05598726 da Rocha da Serra / ES",-23.63539907187067,-46.55504444009635,"Nemo soluta neque labore voluptatibus inventore. Optio distinctio possimus voluptatum voluptates.
Inventore occaecati perspiciatis amet dicta fugiat dolorum. Inventore error odio magnam.",2025-07-29 19:51:54.642002
857,Alves e Filhos,Outro,"Trecho Oliveira, 50
Cônego Pinheiro 2ª Seção
53571-106 Pacheco / MT",-23.553176494883303,-46.794802063957356,"Nostrum ex delectus accusamus. Iure voluptate saepe ipsum exercitationem fuga dignissimos.
Laborum consectetur molestias eligendi animi architecto. Earum vero qui labore ratione.",2025-07-29 19:51:54.642002
858,Garcia e Filhos,Trabalho,"Setor Fonseca, 24
Pompéia
63005622 Cavalcanti do Campo / PR",-23.509667574856522,-46.61835333539965,"Mollitia consequuntur eum error. Reprehenderit eum rerum doloremque quis alias.
Accusantium corrupti commodi quibusdam. Perspiciatis doloribus deserunt doloremque. Cum nemo incidunt.",2025-07-29 19:51:54.642002
859,Rios,Bar,"Distrito de Correia, 39
Apolonia
90261395 Almeida do Sul / MT",-23.47673146976935,-46.782369490414546,Nulla incidunt officia quaerat est. Ab id harum possimus error molestiae sapiente modi. Vitae itaque alias quae.,2025-07-29 19:51:54.642002
860,Monteiro,Trabalho,"Estação de Novais
Campo Alegre
66228-819 Costela do Amparo / ES",-23.667817517381135,-46.7740721782916,"Omnis minima nemo a alias. At praesentium perferendis repudiandae mollitia.
Alias temporibus in veniam quod illum. Sit nobis sint dignissimos.",2025-07-29 19:51:54.642002
861,Borges,Casa,"Alameda de Duarte, 5
Palmeiras
45186646 Brito / RR",-23.645941274079814,-46.66422977854163,"Libero id velit repellat qui maiores veniam. Unde quam cumque accusamus molestiae.
Amet cum blanditiis.
Quos eos quibusdam voluptas. Suscipit laboriosam rem alias minus labore vitae molestias.",2025-07-29 19:51:54.642002
862,Castro Caldeira - EI,Restaurante,"Setor de Sales, 66
Novo Das Industrias
57600-961 Silva de Lopes / PI",-23.479114203460806,-46.718476509269486,Est asperiores corrupti dolores doloribus vitae. Magnam voluptatem veniam quo aut voluptas. Nisi in iste exercitationem quas nesciunt assumenda.,2025-07-29 19:51:54.642002
863,Nunes S.A.,Restaurante,"Colônia Eduardo Mendonça, 947
Maria Goretti
10839503 Castro / DF",-23.595194383539834,-46.74192951255759,Eaque nostrum quis laudantium illum odit. Eos omnis corrupti quod ducimus fugit. Provident culpa nostrum in corporis.,2025-07-29 19:51:54.642002
864,Campos Moraes - ME,Trabalho,"Chácara Fogaça, 2
Vera Cruz
38769448 Montenegro / AC",-23.682619517201037,-46.61662996450804,"Voluptatibus ad ducimus. Cumque itaque veritatis blanditiis.
Dolorum veniam odio itaque aperiam. Inventore a vero non quis minima saepe.",2025-07-29 19:51:54.642002
865,Fogaça,Outro,"Viela de Aragão, 7
Anchieta
57147-127 Cirino / AL",-23.504814057608403,-46.526729487782994,Similique illo reiciendis. Beatae dolore odit fuga.,2025-07-29 19:51:54.642002
866,Jesus,Trabalho,"Estrada Vasconcelos
Betânia
12538228 Barbosa / MG",-23.468619428701636,-46.50316162378281,Quibusdam adipisci numquam. Rem consequuntur modi ducimus commodi enim. Nobis facere temporibus molestiae nulla sunt minus. Quam nam numquam.,2025-07-29 19:51:54.642002
867,Barros,Trabalho,"Praça de Pinto, 57
Planalto
54273-772 Costela / ES",-23.668104081904023,-46.647570566817556,"A ipsam voluptatibus ullam rerum alias beatae. Qui ratione beatae.
Explicabo impedit earum recusandae ipsa quo iure ducimus. Quaerat aliquid atque fugiat vitae commodi tempora.",2025-07-29 19:51:54.642002
868,Nunes S.A.,Trabalho,"Fazenda Albuquerque
Santa Branca
14072514 Garcia / GO",-23.612267305146798,-46.7445314753197,Quia et atque accusamus soluta aut quod laboriosam. Earum quod laudantium reiciendis perspiciatis repudiandae. Esse pariatur nihil odio. Cumque quos aspernatur.,2025-07-29 19:51:54.642002
869,Brito,Restaurante,"Setor Câmara, 5
Alta Tensão 2ª Seção
91614289 Novaes / SE",-23.487686312071844,-46.72849040970311,Fugiat omnis aliquid iste eligendi expedita. Ea non repellendus exercitationem excepturi labore eos repudiandae. Dolorum ducimus quasi nemo velit laudantium fugit.,2025-07-29 19:51:54.642002
870,Mendonça,Casa,"Colônia Joaquim Ribeiro, 39
Vila Da Luz
47311-890 Cirino / RN",-23.61689323434725,-46.72923996098048,Voluptatibus rerum laboriosam voluptas quaerat ea. Ut nihil labore unde. Minima voluptatum officiis vero.,2025-07-29 19:51:54.642002
