CompraID,UsuarioID,EstabelecimentoID,DataCompra,ValorTotal,MetodoPagamento,NumeroNF,Observacoes,DataCriacao
47474,2539,298,2025-03-10 20:13:02.802893,86.429255,Cartão Crédito,64271514,Consectetur hic vel excepturi. Deleniti quia aperiam odit.,2025-07-29 19:51:10.954087
47475,1613,348,2024-07-18 11:43:21.562835,124.588292,PIX,19952093,Officiis id autem atque. Dolor ad perspiciatis tenetur qui.,2025-07-29 19:51:10.954087
47476,8309,419,2024-08-12 16:47:12.116490,333.246307,Cartão Crédito,61422315,"Recusandae nostrum inventore.
Facilis ad maiores minima quae. Eius illum aliquam deserunt.",2025-07-29 19:51:10.954087
47477,8404,147,2025-04-29 04:53:58.851198,247.544862,PIX,23668362,Laborum mollitia ullam dignissimos molestias. Atque inventore odio quos corporis provident.,2025-07-29 19:51:10.954087
47478,4425,143,2025-05-04 06:57:15.732333,0.0,PIX,96123195,Mollitia perspiciatis cupiditate recusandae saepe error.,2025-07-29 19:51:10.954087
47479,6681,311,2025-06-19 04:27:35.263271,130.752909,Cartão Crédito,38839412,Provident velit fuga voluptas illo. Odio corrupti ex similique.,2025-07-29 19:51:10.954087
47480,5861,415,2025-03-26 12:45:57.129762,0.0,PIX,24199674,Aut itaque voluptatem nemo adipisci corrupti unde sunt. Deserunt fugit explicabo est.,2025-07-29 19:51:10.954087
47481,8777,719,2024-04-05 01:03:05.569541,103.50449799999998,Cartão Crédito,95196404,Incidunt veritatis ullam suscipit cupiditate repudiandae eligendi qui.,2025-07-29 19:51:10.954087
47482,3369,231,2024-05-16 11:24:24.053977,112.770624,Cartão Crédito,33927862,Eos placeat voluptates. Consequatur ratione qui numquam sapiente. Omnis vero fuga.,2025-07-29 19:51:10.954087
47483,2668,494,2023-11-16 23:48:14.142465,0.0,Cartão Crédito,79818650,Eius deserunt dolorem odit placeat nesciunt quam. Praesentium tempore similique labore.,2025-07-29 19:51:10.954087
47484,3923,680,2025-05-03 02:15:03.806559,0.0,PIX,31564649,Delectus quaerat magni molestiae et. Quas laborum aliquid maxime ratione.,2025-07-29 19:51:10.954087
47485,7052,309,2024-01-31 20:23:10.316909,82.84198799999999,PIX,73739258,Dolore impedit labore velit aliquid sit exercitationem deserunt. Sit et iste totam.,2025-07-29 19:51:10.954087
47486,56,688,2024-02-08 01:33:30.350033,49.22253,Cartão Crédito,46234070,Soluta expedita eligendi. Nihil a porro velit perferendis distinctio.,2025-07-29 19:51:10.954087
47487,3890,151,2025-06-18 03:57:36.193319,73.88895000000001,Dinheiro,24946810,Maiores modi esse eos ex. Blanditiis magni itaque laboriosam rem ipsam corrupti.,2025-07-29 19:51:10.954087
47488,44,794,2025-06-07 06:57:54.371722,65.46859199999999,PIX,65352434,Assumenda odit tempora iste. Minima vitae dolores atque alias tempore assumenda distinctio.,2025-07-29 19:51:10.954087
47489,7534,798,2024-04-15 16:03:42.788743,230.67341600000003,PIX,91873040,Dolorum quis quaerat ipsum nesciunt. Praesentium a mollitia adipisci.,2025-07-29 19:51:10.954087
47490,1542,428,2024-10-16 03:15:18.067029,0.0,PIX,77555632,Tenetur eos labore fuga incidunt. Vero doloribus animi aliquid ducimus voluptatum.,2025-07-29 19:51:10.954087
47491,6559,217,2025-04-27 11:03:41.859796,102.703711,Cartão Crédito,42356851,Consequuntur iusto dolorem iste. Aliquam soluta officia nihil rerum fugiat.,2025-07-29 19:51:10.954087
47492,4975,206,2023-10-13 07:48:30.454723,89.320136,PIX,11626039,Cum sunt praesentium cumque labore.,2025-07-29 19:51:10.954087
47493,8691,623,2025-01-13 00:33:00.985667,43.29345,PIX,25096163,Aut voluptatum omnis quidem nisi sunt ipsa. Iste quae nisi mollitia sint.,2025-07-29 19:51:10.954087
47494,5680,245,2025-07-17 10:01:39.614004,0.0,Cartão Crédito,83120695,Occaecati rem soluta odit quia dolore. Maiores nobis quo voluptas.,2025-07-29 19:51:10.954087
47495,7514,629,2024-06-15 10:10:33.268521,52.54905,PIX,53299567,Mollitia placeat aspernatur culpa quis.,2025-07-29 19:51:10.954087
47496,6,605,2023-10-05 05:12:33.824452,78.84676400000001,PIX,80457763,Non eligendi animi qui eaque. Libero ad consequuntur eligendi.,2025-07-29 19:51:10.954087
47497,4322,977,2024-07-08 13:54:54.126430,97.310866,PIX,67907458,Dolorem distinctio culpa maiores repudiandae pariatur. Quo laboriosam reiciendis sit.,2025-07-29 19:51:10.954087
47498,8936,54,2024-07-18 10:56:59.038855,80.353306,Dinheiro,89402955,Quis natus culpa ratione quo. Molestias eum dicta in.,2025-07-29 19:51:10.954087
47499,6515,64,2023-11-26 16:47:03.406104,242.630082,PIX,08944016,Ipsam nulla ad possimus. Porro iure autem mollitia. Dolorum totam sint soluta.,2025-07-29 19:51:10.954087
47500,4245,589,2025-03-05 14:55:53.480055,257.35717,PIX,18553604,Dolor iusto illum corporis explicabo quasi iste. Animi adipisci dolorum.,2025-07-29 19:51:10.954087
47501,1258,412,2023-09-23 04:38:39.191474,0.0,PIX,29123025,Eos nulla sed rerum molestiae quas. Accusamus voluptatem natus.,2025-07-29 19:51:10.954087
47502,4955,809,2023-10-02 16:59:57.533020,542.116652,Cartão Crédito,47630154,Voluptate praesentium doloremque eos. Praesentium sunt ratione autem.,2025-07-29 19:51:10.954087
47503,5758,918,2024-07-26 06:13:26.574810,0.0,PIX,04677888,Perferendis rem blanditiis culpa. Culpa recusandae eos nihil perferendis magni.,2025-07-29 19:51:10.954087
47504,6099,206,2024-06-10 19:53:19.108378,0.0,PIX,93867689,Repellat praesentium dignissimos omnis. Deserunt maiores libero dolorum.,2025-07-29 19:51:10.954087
47505,91,255,2023-08-02 16:31:01.724087,58.80935500000001,Dinheiro,95346953,Amet necessitatibus hic ipsum. Rem dignissimos id hic. Perferendis vero quidem cupiditate cumque.,2025-07-29 19:51:10.954087
47506,9945,491,2024-02-16 11:25:54.296064,108.016482,Dinheiro,52892479,Aspernatur tempora veniam nemo magnam quisquam vero. Nisi tempora magni.,2025-07-29 19:51:10.954087
47507,2082,979,2024-12-15 18:18:04.267324,312.60952,PIX,82540289,Officiis tenetur ab quam quasi beatae.,2025-07-29 19:51:10.954087
47508,6323,165,2025-06-01 07:50:02.362021,0.0,PIX,80557180,Rerum magnam iste accusamus molestias. Animi quae rerum.,2025-07-29 19:51:10.954087
47509,4245,449,2023-12-29 20:05:44.682260,0.0,Cartão Crédito,86218337,Velit earum cupiditate. Dolore minima culpa quisquam perferendis sed qui harum.,2025-07-29 19:51:10.954087
47510,6603,734,2024-07-24 01:55:00.699205,0.0,Cartão Crédito,61476776,Illo quos adipisci sed. Velit sequi animi nulla. Quo ab illo tempora dicta aliquam quisquam.,2025-07-29 19:51:10.954087
47511,7020,742,2024-07-03 01:50:19.697409,110.43477999999999,Dinheiro,38792151,Natus repellendus nihil sint voluptatem. Temporibus debitis facere qui.,2025-07-29 19:51:10.954087
47512,5941,484,2024-10-20 08:44:19.439836,0.0,PIX,36101344,Quisquam quaerat ratione error quos. Rem nisi tempore iusto perferendis ut.,2025-07-29 19:51:10.954087
47513,6106,682,2025-05-29 05:48:17.442903,124.573281,PIX,00220651,Doloremque error voluptates odio non alias delectus. Voluptas eius nostrum vel iure.,2025-07-29 19:51:10.954087
47514,3879,502,2023-11-15 05:46:52.919465,0.0,PIX,64326115,Optio iste maxime doloremque dolorum nesciunt eum. Distinctio nostrum voluptatem sint.,2025-07-29 19:51:10.954087
47515,6373,64,2024-10-16 17:46:01.836136,83.59648,PIX,51582531,Ab eligendi alias. Eveniet cum minus temporibus itaque.,2025-07-29 19:51:10.954087
47516,6193,196,2023-11-12 23:23:46.175767,150.163065,Cartão Crédito,44433734,Sapiente maxime placeat quo culpa. Cupiditate quidem facere ea perspiciatis quis necessitatibus.,2025-07-29 19:51:10.954087
47517,9920,849,2023-12-11 06:48:58.378571,83.062776,Cartão Crédito,66510291,Cumque delectus necessitatibus nulla tempore earum. Id incidunt consequatur.,2025-07-29 19:51:10.954087
47518,107,961,2023-10-31 11:35:45.045707,0.0,Dinheiro,54035638,Error veritatis adipisci in non dolore repellendus.,2025-07-29 19:51:10.954087
47519,4292,476,2023-10-27 06:05:39.281676,0.0,PIX,13885823,Alias tenetur ea facilis reiciendis suscipit. Soluta soluta qui quod.,2025-07-29 19:51:10.954087
47520,2967,785,2023-11-20 03:45:22.125312,0.0,PIX,67234608,Esse culpa odit facilis qui voluptate. Illum nam ullam eos et.,2025-07-29 19:51:10.954087
47521,4361,341,2024-08-04 02:35:13.774424,0.0,Dinheiro,03859148,Harum odit voluptatem. Deserunt ipsam libero recusandae. Placeat enim fugiat cum.,2025-07-29 19:51:10.954087
47522,360,133,2025-03-15 23:27:43.904353,112.044201,Cartão Crédito,37091453,Iusto cum voluptates omnis vitae neque eius. Cum quia error quos.,2025-07-29 19:51:10.954087
47523,7832,797,2024-06-11 12:20:19.114730,343.363582,PIX,20587192,Reiciendis illum ab repellat. Fuga nam adipisci eaque explicabo.,2025-07-29 19:51:10.954087
47524,9336,155,2024-07-14 13:28:42.842066,220.393845,PIX,39172860,Eius at delectus aspernatur dolorum quae ratione. Eius deserunt aut. Aliquam tempora iusto cum.,2025-07-29 19:51:10.954087
47525,2450,343,2024-09-29 05:24:22.873741,140.072511,Cartão Crédito,39100658,Ducimus possimus ullam officia necessitatibus.,2025-07-29 19:51:10.954087
47526,796,47,2025-07-23 07:13:46.059342,0.0,PIX,79215619,Est explicabo excepturi. Dolores nisi quas neque.,2025-07-29 19:51:10.954087
47527,7723,248,2025-04-04 03:41:17.625428,0.0,PIX,80874867,Molestiae laboriosam dolorem tenetur minima reiciendis nostrum. Odit ut asperiores modi possimus.,2025-07-29 19:51:10.954087
47528,4637,296,2024-10-07 23:40:31.012617,617.586975,PIX,18639865,Ab ut accusamus natus et iure ea. Occaecati expedita repellat quia aspernatur ullam nihil.,2025-07-29 19:51:10.954087
47529,1024,385,2024-06-03 22:39:41.081874,161.555818,Cartão Crédito,42267287,Fugit tempore esse minus. Cumque iste suscipit.,2025-07-29 19:51:10.954087
47530,7775,263,2024-03-10 19:05:00.671080,333.99672599999997,PIX,31661362,Autem reiciendis laborum tempore molestias sed veniam quia. Dolor amet id totam similique.,2025-07-29 19:51:10.954087
47531,7050,157,2024-10-19 13:48:05.728352,244.45144699999997,PIX,65566091,Accusamus tenetur eaque cum quo deleniti. Incidunt vero cumque autem a quo.,2025-07-29 19:51:10.954087
47532,7014,799,2025-01-29 23:07:12.939258,70.52378,Cartão Crédito,19779874,Inventore quaerat voluptatem corporis officia ab amet. Hic error omnis eaque.,2025-07-29 19:51:10.954087
47533,3960,305,2024-11-05 20:59:31.180139,0.0,PIX,66123019,Quas consectetur nam ullam. Numquam nisi nam aliquid aspernatur. Nemo doloremque ullam.,2025-07-29 19:51:10.954087
47534,1519,506,2024-11-21 17:31:43.926925,339.000286,Dinheiro,14569760,Esse perferendis suscipit natus quo. Tempora rem fugit.,2025-07-29 19:51:10.954087
47535,5524,125,2025-04-12 22:44:57.774983,194.793686,PIX,86661409,Voluptatibus quam soluta. Enim non facilis voluptas aliquid nam aut corporis.,2025-07-29 19:51:10.954087
47536,2350,330,2025-07-25 11:41:57.096269,71.727912,Cartão Crédito,40184241,Impedit sunt quia consectetur numquam.,2025-07-29 19:51:10.954087
47537,4677,810,2025-03-04 16:45:12.123697,127.728813,Dinheiro,28750482,Illum saepe nesciunt quas sint voluptatum.,2025-07-29 19:51:10.954087
47538,9888,16,2024-02-21 04:42:36.284743,485.02083700000003,PIX,63523072,Assumenda dolorum occaecati veniam voluptatibus in. Sequi laudantium labore ea.,2025-07-29 19:51:10.954087
47539,4822,527,2025-02-26 09:14:52.754103,0.0,PIX,63472097,Fugit maiores tenetur nobis aliquid quam. Corporis excepturi fuga sint sunt.,2025-07-29 19:51:10.954087
47540,2942,128,2024-10-07 15:26:00.575847,44.776496,PIX,18910575,Eos non dicta maiores aut asperiores. Aliquid facere mollitia illo accusamus nam.,2025-07-29 19:51:10.954087
47541,1587,160,2025-03-17 19:19:52.905944,17.876,Dinheiro,18600230,Nam nesciunt modi ducimus vitae fugit magni. Beatae libero blanditiis eligendi consequatur facilis.,2025-07-29 19:51:10.954087
47542,335,330,2025-07-07 19:16:53.361941,105.306412,PIX,17597050,Incidunt repellat ratione earum quod. Debitis ipsam quisquam occaecati ipsa.,2025-07-29 19:51:10.954087
47543,6398,731,2024-07-24 04:02:09.111709,0.0,Cartão Crédito,51544096,Cumque unde sed itaque culpa a impedit nobis.,2025-07-29 19:51:10.954087
47544,4828,326,2024-01-14 12:37:26.117980,219.652583,PIX,61686335,Consectetur iusto nam magni quidem fuga excepturi.,2025-07-29 19:51:10.954087
47545,8337,995,2023-10-19 20:54:53.626630,122.232924,PIX,21346118,Pariatur fuga deleniti maiores dicta. Mollitia nobis est rerum at error rem dolorum.,2025-07-29 19:51:10.954087
47546,9890,268,2023-12-31 09:35:48.106937,367.88486400000005,Cartão Crédito,86573535,Similique nesciunt repellat incidunt. Quam laudantium error repellendus iure dolorem.,2025-07-29 19:51:10.954087
47547,3004,782,2024-09-27 11:37:51.705278,238.621834,Cartão Crédito,17266192,Nobis voluptate reiciendis. Suscipit ullam aperiam voluptate nemo consectetur.,2025-07-29 19:51:10.954087
47548,5947,619,2024-12-21 04:18:20.663806,126.51186799999999,PIX,12105229,Sit consequatur voluptatem culpa tempora deleniti iste. Commodi explicabo atque saepe.,2025-07-29 19:51:10.954087
47549,2748,584,2025-04-30 14:20:56.674438,57.623580000000004,Dinheiro,44645229,Nostrum necessitatibus perspiciatis in unde in. Doloremque reprehenderit aut laboriosam cumque ad.,2025-07-29 19:51:10.954087
47550,1752,779,2024-01-12 23:48:25.966406,0.0,PIX,21391972,Quod at ipsum ducimus. Nobis velit sint molestias possimus.,2025-07-29 19:51:10.954087
47551,8124,19,2025-01-11 10:59:08.642059,294.319436,PIX,44241865,Est eum sunt sapiente pariatur necessitatibus rem. Natus assumenda odio. Dolorum maxime neque.,2025-07-29 19:51:10.954087
47552,4361,874,2023-09-15 10:52:16.601990,0.0,PIX,89954317,Provident alias quae possimus nemo recusandae accusamus omnis. Nobis numquam ab qui similique.,2025-07-29 19:51:10.954087
47553,7732,890,2023-12-16 11:48:14.558745,65.72751099999999,Cartão Crédito,41265871,Impedit ducimus consequatur error. Accusantium ex illum pariatur voluptate quis occaecati.,2025-07-29 19:51:10.954087
47554,6483,519,2025-04-15 21:33:20.321022,123.12717899999998,PIX,64220178,Eaque magni nulla aliquid voluptate consequatur suscipit. Reprehenderit ab recusandae nemo.,2025-07-29 19:51:10.954087
47555,2212,858,2025-03-24 22:51:22.893296,98.23604399999999,Dinheiro,99691264,Maxime quod dolor in repudiandae quasi. Debitis illum perferendis.,2025-07-29 19:51:10.954087
47556,6667,656,2024-11-02 19:02:44.723506,0.0,PIX,05901937,Alias tempore modi architecto ut ducimus similique.,2025-07-29 19:51:10.954087
47557,1056,730,2024-11-08 14:44:31.881528,47.621426,Cartão Crédito,50507351,Sequi fugit at officia exercitationem minima. Impedit deleniti non quis.,2025-07-29 19:51:10.954087
47558,7293,648,2024-11-28 09:57:10.342540,0.0,PIX,89369432,Autem vero ducimus deserunt consequatur. Asperiores aspernatur incidunt minima iusto ipsum.,2025-07-29 19:51:10.954087
47559,2907,654,2024-03-25 14:40:53.671627,201.893604,Cartão Crédito,02002828,A voluptatem corporis velit tempora ipsa quasi. Fugiat quam aut hic ea aut nihil.,2025-07-29 19:51:10.954087
47560,8256,401,2024-04-29 21:04:14.468339,19.632699,Cartão Crédito,03216408,At laudantium fugit labore neque. Culpa velit accusamus accusamus iusto voluptas eveniet.,2025-07-29 19:51:10.954087
47561,8288,596,2023-12-15 16:03:48.820790,521.763143,Cartão Crédito,29687220,Repellendus et inventore id. Ab suscipit sequi in. Non aspernatur sunt ea cumque vel.,2025-07-29 19:51:10.954087
47562,4950,946,2025-04-20 12:53:08.982456,0.0,Dinheiro,42496632,Eaque ex tempora perspiciatis sint eum.,2025-07-29 19:51:10.954087
47563,6907,932,2025-02-27 02:16:57.012944,86.54003999999999,Cartão Crédito,22416582,Quod cum quia eligendi porro. Distinctio praesentium ad odio voluptates facere dolorum.,2025-07-29 19:51:10.954087
47564,6065,627,2025-05-23 13:46:55.562009,0.0,PIX,58639665,Ut voluptatibus officiis fugiat.,2025-07-29 19:51:10.954087
47565,736,446,2025-06-14 17:41:56.801026,44.634608,PIX,59001423,Quas alias deleniti esse ducimus. Excepturi a magnam quis. Aperiam vitae est.,2025-07-29 19:51:10.954087
47566,1403,983,2024-05-30 17:16:26.787669,132.427125,Cartão Crédito,38274879,Veniam reiciendis quae. Dolorum veniam animi saepe ullam.,2025-07-29 19:51:10.954087
47567,4219,652,2024-02-24 01:04:08.400669,55.399712,PIX,50251780,Nihil officiis quisquam quae ratione itaque dignissimos.,2025-07-29 19:51:10.954087
47568,7523,607,2023-09-17 19:47:06.734996,570.6174960000001,Cartão Crédito,49561821,Ab et assumenda deserunt dignissimos explicabo odio. Libero quaerat harum.,2025-07-29 19:51:10.954087
47569,8054,727,2023-12-24 13:18:08.671396,28.251136,Dinheiro,21977794,Ratione repellat esse dolore. Eligendi distinctio officiis quam nesciunt laudantium.,2025-07-29 19:51:10.954087
47570,6261,39,2024-09-24 22:56:00.179212,92.524398,PIX,36803361,Voluptate ab ut rem laborum qui. Debitis quibusdam laborum. Fugit non nihil earum excepturi eos.,2025-07-29 19:51:10.954087
47571,5410,118,2024-07-07 20:04:57.962554,324.821766,Cartão Crédito,17724418,Voluptatibus debitis natus esse quod. Repellendus recusandae sequi perferendis itaque sit impedit.,2025-07-29 19:51:10.954087
47572,4865,275,2025-05-23 10:58:34.540579,115.13775600000001,Cartão Crédito,48861281,Doloribus voluptatum iste dolor asperiores.,2025-07-29 19:51:10.954087
47573,554,295,2023-11-12 06:42:28.124831,184.493036,Cartão Crédito,90652394,Voluptate accusamus neque sunt.,2025-07-29 19:51:10.954087
47574,7996,618,2025-04-13 17:42:01.701184,164.15928000000002,PIX,17724111,Quas delectus reprehenderit similique. Necessitatibus illum quae similique voluptatibus.,2025-07-29 19:51:10.954087
47575,4067,944,2025-05-01 15:05:58.600662,57.510964,PIX,97406723,Ipsa commodi impedit dolore temporibus libero. Sed tenetur amet culpa reiciendis velit.,2025-07-29 19:51:10.954087
47576,5469,43,2025-03-17 06:48:51.640159,0.0,PIX,83158209,Nam quisquam soluta quidem. Commodi error excepturi ea.,2025-07-29 19:51:10.954087
47577,146,183,2024-05-09 04:13:15.836658,88.50375199999999,PIX,22504586,Tenetur accusantium itaque sit nostrum voluptatibus laudantium.,2025-07-29 19:51:10.954087
47578,6790,719,2024-02-01 19:39:20.622159,0.0,Cartão Crédito,88875545,Nisi sapiente mollitia eius accusamus pariatur quisquam ducimus. Repudiandae fugiat modi ea.,2025-07-29 19:51:10.954087
47579,4315,522,2025-06-13 05:48:17.216462,118.923003,Cartão Crédito,42058724,Soluta deleniti velit pariatur. Reiciendis dolore recusandae dolorem accusantium.,2025-07-29 19:51:10.954087
47580,5287,496,2023-12-16 08:19:47.889715,19.387752,PIX,15973405,Esse fugit voluptatibus ab ipsum. Quod consectetur maiores.,2025-07-29 19:51:10.954087
47581,6455,146,2024-05-08 04:18:48.936305,180.38115200000001,PIX,99425357,Aut quaerat cumque porro ad. Pariatur numquam blanditiis placeat sunt molestiae.,2025-07-29 19:51:10.954087
47582,9077,711,2025-07-03 09:55:21.097338,322.43871,Dinheiro,25310115,Adipisci officiis quaerat modi repellendus itaque. Dolor unde debitis libero laboriosam molestiae.,2025-07-29 19:51:10.954087
47583,6803,308,2024-11-21 06:09:03.237158,82.05892200000001,PIX,68940560,Tenetur hic mollitia laborum voluptates quis incidunt.,2025-07-29 19:51:10.954087
47584,8579,365,2023-11-15 13:25:48.302956,0.0,PIX,18431131,Ut voluptatum harum soluta.,2025-07-29 19:51:10.954087
47585,7029,48,2024-07-12 20:41:42.923339,360.392108,Cartão Crédito,24112734,Sapiente dolores quidem dolor placeat placeat. Velit cum dignissimos nostrum aperiam beatae quos.,2025-07-29 19:51:10.954087
47586,1638,722,2023-11-01 01:01:22.765834,0.0,PIX,21385469,Ipsa nulla molestias. Cupiditate atque similique ab. Modi repudiandae in illo voluptas.,2025-07-29 19:51:10.954087
47587,9349,653,2024-11-27 03:49:42.954583,13.697557999999999,Dinheiro,81857999,Maxime porro at molestiae.,2025-07-29 19:51:10.954087
47588,2282,106,2024-02-05 05:54:26.558058,139.000425,PIX,44559571,Aut voluptatum itaque minima rerum totam. Minima suscipit aspernatur quibusdam cumque alias.,2025-07-29 19:51:10.954087
47589,53,206,2024-03-28 03:58:37.584502,0.0,Cartão Crédito,88387048,Quo fuga facere sint quos explicabo ea. Id quibusdam esse. Amet culpa vel reiciendis dolorum ullam.,2025-07-29 19:51:10.954087
47590,6349,434,2024-09-17 23:39:06.264565,0.0,PIX,73989745,Aliquam dignissimos corrupti corrupti asperiores. Doloremque est minus.,2025-07-29 19:51:10.954087
47591,6028,359,2023-12-03 11:12:38.910258,7.505694000000001,PIX,62915328,Animi ipsum veritatis incidunt suscipit ipsam doloribus.,2025-07-29 19:51:10.954087
47592,7749,828,2024-09-11 08:31:32.118526,0.0,PIX,97064275,Velit suscipit velit maiores ab sit aliquid maxime. Praesentium aliquam soluta est maiores.,2025-07-29 19:51:10.954087
47593,2956,361,2024-04-22 05:21:33.873669,13.134144000000001,Cartão Crédito,61435704,Asperiores delectus soluta repellat id fugit. Quam ipsum quibusdam libero alias.,2025-07-29 19:51:10.954087
47594,7235,898,2024-08-30 11:20:28.588376,240.588256,PIX,77612175,Dolorum sequi doloribus alias. Dolores quisquam deserunt at. Dignissimos dolorem fuga quibusdam.,2025-07-29 19:51:10.954087
47595,2358,953,2023-10-13 13:30:02.843086,213.99298399999998,Dinheiro,12735969,In dolorem aliquid soluta. Unde animi mollitia voluptatibus.,2025-07-29 19:51:10.954087
47596,2283,510,2024-05-28 22:46:49.441695,0.0,PIX,12246373,Voluptates corporis laborum minima non optio. Placeat animi eos magnam omnis occaecati a nemo.,2025-07-29 19:51:10.954087
47597,5139,947,2024-07-23 02:34:59.465968,22.80717,Cartão Crédito,46751782,Mollitia quam saepe. Nesciunt voluptatem perferendis architecto natus a.,2025-07-29 19:51:10.954087
47598,4949,701,2024-10-17 04:14:52.340011,7.816194,PIX,70564853,Modi praesentium magnam fugit. Dolore repudiandae deleniti error esse explicabo nesciunt suscipit.,2025-07-29 19:51:10.954087
47599,579,70,2025-02-28 05:41:18.123947,151.69523099999998,Dinheiro,11683513,Ratione architecto eligendi commodi. Quod voluptatem nemo officiis cumque nesciunt minus suscipit.,2025-07-29 19:51:10.954087
47600,2951,803,2025-06-02 11:52:49.611961,0.0,PIX,11702610,Consequuntur reiciendis repudiandae. Fuga sed quae quis.,2025-07-29 19:51:10.954087
47601,5371,746,2024-08-06 03:33:27.853876,0.0,Cartão Crédito,20406813,Eligendi dolorum minima inventore. Nobis sapiente eum expedita. Aspernatur atque nobis sapiente ut.,2025-07-29 19:51:10.954087
47602,5075,196,2025-04-11 09:37:00.829418,34.23688799999999,Dinheiro,52237300,Voluptates sit incidunt saepe. Sequi ad expedita quod atque. Totam explicabo cum harum eos magni.,2025-07-29 19:51:10.954087
47603,3844,707,2024-01-29 14:35:41.875256,127.37142000000001,PIX,37688196,Laudantium eos consequatur quis suscipit totam nesciunt. Natus dolores commodi autem.,2025-07-29 19:51:10.954087
47604,9595,569,2024-06-11 19:37:45.637407,125.03464399999999,Cartão Crédito,16959040,"Eaque quae neque neque commodi. Voluptas excepturi vitae.
Voluptate nisi optio libero.",2025-07-29 19:51:10.954087
47605,7818,286,2024-05-28 06:49:33.226288,251.28679599999998,Dinheiro,92015791,Harum dolorum facere eum rerum a odit.,2025-07-29 19:51:10.954087
47606,1546,267,2023-08-10 04:35:48.955294,87.189984,PIX,81914951,Ad quas cupiditate quia quisquam facere porro. Alias non quis autem delectus quam qui.,2025-07-29 19:51:10.954087
47607,5825,407,2024-09-14 09:44:52.058941,151.06403,Dinheiro,74745418,Mollitia voluptates ipsam dolorem.,2025-07-29 19:51:10.954087
47608,5699,890,2025-04-08 12:58:00.332896,72.949162,PIX,64256818,Cumque itaque iste voluptatem. Modi iure porro alias et commodi eius.,2025-07-29 19:51:10.954087
47609,5132,305,2023-08-13 04:45:11.192815,10.037779,Dinheiro,59653486,Magni fuga laboriosam minima accusantium tempora. Unde minus facere optio.,2025-07-29 19:51:10.954087
47610,2963,294,2025-01-30 19:09:18.048306,332.422771,Dinheiro,16852679,Reiciendis magni maiores officiis deleniti. Voluptates fugit aliquam assumenda tempore modi.,2025-07-29 19:51:10.954087
47611,9162,676,2024-01-03 10:11:29.944165,81.21835,PIX,24047159,Porro eligendi beatae saepe occaecati quam. Dolorum sed voluptatibus molestias velit.,2025-07-29 19:51:10.954087
47612,9096,984,2024-09-15 05:16:51.768575,0.0,PIX,13756796,Quae id molestias delectus.,2025-07-29 19:51:10.954087
47613,3764,710,2023-11-12 22:58:14.865491,0.0,PIX,30470248,Iure est dolorum esse. Impedit error dolor exercitationem enim voluptate odit.,2025-07-29 19:51:10.954087
47614,8935,221,2024-06-07 08:28:26.049145,50.467105000000004,PIX,68995676,Nesciunt est atque assumenda sed nihil consectetur odio. Expedita tempora amet odit nobis.,2025-07-29 19:51:10.954087
47615,8758,768,2024-02-24 07:37:56.155513,215.0925,Cartão Crédito,88768984,Modi est eveniet vero modi. Aliquam aliquam nesciunt. A laudantium recusandae eveniet.,2025-07-29 19:51:10.954087
47616,1704,726,2023-11-05 23:05:07.584144,266.219674,PIX,37534288,Perferendis nesciunt soluta quibusdam illum. Unde numquam velit omnis expedita nihil.,2025-07-29 19:51:10.954087
47617,4253,777,2023-12-13 14:24:40.137490,0.0,PIX,43484096,Aliquam occaecati eaque iste temporibus.,2025-07-29 19:51:10.954087
47618,6216,630,2025-07-04 10:28:11.739122,0.0,PIX,98541935,Quas et corrupti.,2025-07-29 19:51:10.954087
47619,5391,331,2025-07-15 23:12:40.413210,80.570448,Cartão Crédito,79584913,Totam asperiores saepe. Fugit temporibus magni quasi nam.,2025-07-29 19:51:10.954087
47620,2074,20,2025-01-21 08:59:48.790055,0.0,PIX,42966005,Quod est assumenda corporis quo unde.,2025-07-29 19:51:10.954087
47621,4708,713,2023-08-20 02:31:19.102439,0.0,Cartão Crédito,60397430,Alias tempore iusto dolor cumque beatae adipisci. Quaerat repudiandae unde ea.,2025-07-29 19:51:10.954087
47622,1193,164,2024-06-25 13:58:21.926166,155.216282,PIX,20914271,Magni rerum odit nisi quas pariatur quaerat explicabo.,2025-07-29 19:51:10.954087
47623,3320,51,2024-05-03 12:21:35.386074,146.646052,Cartão Crédito,56961164,Eius vel vitae earum sunt itaque. Odit blanditiis recusandae in.,2025-07-29 19:51:10.954087
47624,6909,915,2024-09-16 15:38:31.350657,173.787012,PIX,31374422,Numquam cumque et vitae in aut assumenda. Veniam alias quisquam facilis fugit.,2025-07-29 19:51:10.954087
47625,2674,988,2023-10-15 18:20:14.503940,134.369394,PIX,77057419,Earum accusamus quae nesciunt placeat. Iste occaecati aperiam temporibus.,2025-07-29 19:51:10.954087
47626,203,843,2025-06-17 20:30:03.493947,58.69717,Cartão Crédito,45011313,Placeat eius dolor ea odio possimus. Id officiis iure doloribus nostrum facere excepturi.,2025-07-29 19:51:10.954087
47627,4062,481,2024-03-07 12:10:04.237173,288.17023199999994,Dinheiro,22401809,Ut quos ducimus ab quo. Id veritatis quia eos ullam. Minus quas sapiente earum reiciendis quia.,2025-07-29 19:51:10.954087
